date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2021-05-06,荷属安的列斯,,,,,,12218,0,11864,113
2021-05-06,圣马丁,,,,,,2243,0,2193,27
2021-05-06,钻石公主号邮轮,,,,,,712,0,653,13
2021-05-06,安道尔,AD,,,,,13340,0,12884,127
2021-05-06,阿联酋,AE,,,,,529220,0,509658,1601
2021-05-06,阿富汗,AF,,,,,61455,0,53961,2673
2021-05-06,安提瓜和巴布达,AG,,,,,1232,0,1014,32
2021-05-06,安圭拉,AI,,,,,95,0,35,0
2021-05-06,阿尔巴尼亚,AL,,,,,131419,0,113468,2403
2021-05-06,亚美尼亚,AM,,,,,218325,0,202273,4192
2021-05-06,安哥拉,AO,,,,,27529,0,24492,618
2021-05-06,阿根廷,AR,,,,,3071496,0,2734465,65865
2021-05-06,奥地利,AT,,,,,627484,0,597922,10333
2021-05-06,澳大利亚,AU,,,,,29884,0,28712,910
2021-05-06,阿鲁巴,AW,,,,,10721,0,10482,100
2021-05-06,阿塞拜疆,AZ,,,,,323841,0,298949,4617
2021-05-06,波黑,BA,,,,,199882,0,162273,8736
2021-05-06,巴巴多斯,BB,,,,,3915,0,3821,45
2021-05-06,孟加拉国,BD,,,,,767338,0,698465,11755
2021-05-06,比利时,BE,,,,,1003746,0,60320,24406
2021-05-06,布基纳法索,BF,,,,,13345,0,13101,161
2021-05-06,保加利亚,BG,,,,,407827,0,344895,16773
2021-05-06,巴林,BH,,,,,183330,0,170886,664
2021-05-06,布隆迪,BI,,,,,4069,0,773,6
2021-05-06,贝宁,BJ,,,,,7884,0,7652,100
2021-05-06,圣巴泰勒米,BL,,,,,974,0,462,1
2021-05-06,百慕大,BM,,,,,2429,0,2016,30
2021-05-06,文莱,BN,,,,,228,0,218,3
2021-05-06,玻利维亚,BO,,,,,312407,0,257277,13123
2021-05-06,巴西,BR,,,,,14936464,0,13529572,414645
2021-05-06,巴哈马,BS,,,,,10576,0,9579,210
2021-05-06,不丹,BT,,,,,1144,0,1017,1
2021-05-06,博茨瓦纳,BW,,,,,47851,0,45645,724
2021-05-06,白俄罗斯,BY,,,,,363732,0,354212,2592
2021-05-06,伯利兹,BZ,,,,,12680,0,12261,323
2021-05-06,加拿大,CA,,,,,1257328,0,1151207,24450
2021-05-06,刚果（金）,CD,,,,,30130,0,26282,770
2021-05-06,中非,CF,,,,,6521,0,5112,91
2021-05-06,刚果（布）,CG,,,,,11016,0,8208,147
2021-05-06,瑞士,CH,,,,,667380,0,594764,10685
2021-05-06,科特迪瓦,CI,,,,,46231,0,45733,291
2021-05-06,智利,CL,,,,,1222949,0,1160945,26726
2021-05-06,喀麦隆,CM,,,,,72250,0,67625,1107
2021-05-06,中国,CN,,,,,103746,12,98366,4858
2021-05-06,中国,CN,北京市,110000,,,1057,0,1045,9
2021-05-06,中国,CN,北京市,110000,未公布来源,1100xx,6,0,821,9
2021-05-06,中国,CN,北京市,110000,外地来京,1100xy,26,0,2,0
2021-05-06,中国,CN,北京市,110000,境外输入,1100y0,229,0,197,0
2021-05-06,中国,CN,北京市,110000,东城区,110101,19,0,0,0
2021-05-06,中国,CN,北京市,110000,西城区,110102,59,0,2,0
2021-05-06,中国,CN,北京市,110000,朝阳区,110105,79,0,1,0
2021-05-06,中国,CN,北京市,110000,丰台区,110106,273,0,3,0
2021-05-06,中国,CN,北京市,110000,石景山区,110107,15,0,1,0
2021-05-06,中国,CN,北京市,110000,海淀区,110108,82,0,0,0
2021-05-06,中国,CN,北京市,110000,门头沟区,110109,5,0,0,0
2021-05-06,中国,CN,北京市,110000,房山区,110111,19,0,0,0
2021-05-06,中国,CN,北京市,110000,通州区,110112,20,0,0,0
2021-05-06,中国,CN,北京市,110000,顺义区,110113,45,0,1,0
2021-05-06,中国,CN,北京市,110000,昌平区,110114,30,0,1,0
2021-05-06,中国,CN,北京市,110000,大兴区,110115,134,0,16,0
2021-05-06,中国,CN,北京市,110000,怀柔区,110116,8,0,0,0
2021-05-06,中国,CN,北京市,110000,平谷区,110117,0,0,0,0
2021-05-06,中国,CN,北京市,110000,密云区,110118,7,0,0,0
2021-05-06,中国,CN,北京市,110000,延庆区,110119,1,0,0,0
2021-05-06,中国,CN,天津市,120000,,,386,0,377,3
2021-05-06,中国,CN,天津市,120000,外地来津,1200xy,6,0,6,0
2021-05-06,中国,CN,天津市,120000,境外输入,1200y0,239,0,233,0
2021-05-06,中国,CN,天津市,120000,和平区,120101,6,0,6,0
2021-05-06,中国,CN,天津市,120000,河东区,120102,15,0,14,1
2021-05-06,中国,CN,天津市,120000,河西区,120103,4,0,4,0
2021-05-06,中国,CN,天津市,120000,南开区,120104,6,0,6,0
2021-05-06,中国,CN,天津市,120000,河北区,120105,12,0,12,0
2021-05-06,中国,CN,天津市,120000,红桥区,120106,2,0,2,0
2021-05-06,中国,CN,天津市,120000,东丽区,120110,4,0,4,0
2021-05-06,中国,CN,天津市,120000,西青区,120111,4,0,4,0
2021-05-06,中国,CN,天津市,120000,津南区,120112,2,0,2,0
2021-05-06,中国,CN,天津市,120000,北辰区,120113,7,0,7,0
