date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2021-04-16,荷属安的列斯,,,,,,11769,0,8247,85
2021-04-16,圣马丁,,,,,,2199,0,2136,27
2021-04-16,钻石公主号邮轮,,,,,,712,0,653,13
2021-04-16,安道尔,AD,,,,,12712,0,12105,123
2021-04-16,阿联酋,AE,,,,,493266,0,476518,1547
2021-04-16,阿富汗,AF,,,,,57721,0,52105,2539
2021-04-16,安提瓜和巴布达,AG,,,,,1213,0,949,31
2021-04-16,安圭拉,AI,,,,,25,0,22,0
2021-04-16,阿尔巴尼亚,AL,,,,,129307,0,100600,2337
2021-04-16,亚美尼亚,AM,,,,,207103,0,186200,3835
2021-04-16,安哥拉,AO,,,,,24122,0,22203,560
2021-04-16,阿根廷,AR,,,,,2658628,0,2324107,59084
2021-04-16,奥地利,AT,,,,,589299,0,550470,9843
2021-04-16,澳大利亚,AU,,,,,29483,0,26385,910
2021-04-16,阿鲁巴,AW,,,,,10264,0,9660,92
2021-04-16,阿塞拜疆,AZ,,,,,296374,0,260193,4077
2021-04-16,波黑,BA,,,,,188994,0,145863,7788
2021-04-16,巴巴多斯,BB,,,,,3765,0,3648,44
2021-04-16,孟加拉国,BD,,,,,711779,0,602908,10182
2021-04-16,比利时,BE,,,,,939309,0,60320,23636
2021-04-16,布基纳法索,BF,,,,,13083,0,12742,154
2021-04-16,保加利亚,BG,,,,,384887,0,304033,15100
2021-04-16,巴林,BH,,,,,162089,0,150179,581
2021-04-16,布隆迪,BI,,,,,3477,0,773,6
2021-04-16,贝宁,BJ,,,,,7611,0,6728,95
2021-04-16,圣巴泰勒米,BL,,,,,934,0,462,1
2021-04-16,百慕大,BM,,,,,2060,0,1195,17
2021-04-16,文莱,BN,,,,,221,0,206,3
2021-04-16,玻利维亚,BO,,,,,286114,0,235495,12603
2021-04-16,巴西,BR,,,,,13834342,0,12298863,369024
2021-04-16,巴哈马,BS,,,,,9634,0,8984,194
2021-04-16,不丹,BT,,,,,941,0,876,1
2021-04-16,博茨瓦纳,BW,,,,,44075,0,39493,671
2021-04-16,白俄罗斯,BY,,,,,341539,0,331972,2403
2021-04-16,伯利兹,BZ,,,,,12538,0,12143,318
2021-04-16,加拿大,CA,,,,,1106062,0,997202,23541
2021-04-16,刚果（金）,CD,,,,,28859,0,25841,745
2021-04-16,中非,CF,,,,,5728,0,5112,75
2021-04-16,刚果（布）,CG,,,,,10084,0,8208,139
2021-04-16,瑞士,CH,,,,,632399,0,566679,10503
2021-04-16,科特迪瓦,CI,,,,,45474,0,44993,274
2021-04-16,智利,CL,,,,,1109311,0,1037539,24923
2021-04-16,喀麦隆,CM,,,,,61731,0,56926,919
2021-04-16,中国,CN,,,,,103237,2,97871,4856
2021-04-16,中国,CN,北京市,110000,,,1057,0,1038,9
2021-04-16,中国,CN,北京市,110000,未公布来源,1100xx,6,0,816,9
2021-04-16,中国,CN,北京市,110000,外地来京,1100xy,26,0,2,0
2021-04-16,中国,CN,北京市,110000,境外输入,1100y0,229,0,195,0
2021-04-16,中国,CN,北京市,110000,东城区,110101,19,0,0,0
2021-04-16,中国,CN,北京市,110000,西城区,110102,59,0,2,0
2021-04-16,中国,CN,北京市,110000,朝阳区,110105,79,0,1,0
2021-04-16,中国,CN,北京市,110000,丰台区,110106,273,0,3,0
2021-04-16,中国,CN,北京市,110000,石景山区,110107,15,0,1,0
2021-04-16,中国,CN,北京市,110000,海淀区,110108,82,0,0,0
2021-04-16,中国,CN,北京市,110000,门头沟区,110109,5,0,0,0
2021-04-16,中国,CN,北京市,110000,房山区,110111,19,0,0,0
2021-04-16,中国,CN,北京市,110000,通州区,110112,20,0,0,0
2021-04-16,中国,CN,北京市,110000,顺义区,110113,45,0,1,0
2021-04-16,中国,CN,北京市,110000,昌平区,110114,30,0,1,0
2021-04-16,中国,CN,北京市,110000,大兴区,110115,134,0,16,0
2021-04-16,中国,CN,北京市,110000,怀柔区,110116,8,0,0,0
2021-04-16,中国,CN,北京市,110000,平谷区,110117,0,0,0,0
2021-04-16,中国,CN,北京市,110000,密云区,110118,7,0,0,0
2021-04-16,中国,CN,北京市,110000,延庆区,110119,1,0,0,0
2021-04-16,中国,CN,天津市,120000,,,379,0,369,3
2021-04-16,中国,CN,天津市,120000,外地来津,1200xy,6,0,6,0
2021-04-16,中国,CN,天津市,120000,境外输入,1200y0,232,0,225,0
2021-04-16,中国,CN,天津市,120000,和平区,120101,6,0,6,0
2021-04-16,中国,CN,天津市,120000,河东区,120102,15,0,14,1
2021-04-16,中国,CN,天津市,120000,河西区,120103,4,0,4,0
2021-04-16,中国,CN,天津市,120000,南开区,120104,6,0,6,0
2021-04-16,中国,CN,天津市,120000,河北区,120105,12,0,12,0
2021-04-16,中国,CN,天津市,120000,红桥区,120106,2,0,2,0
2021-04-16,中国,CN,天津市,120000,东丽区,120110,4,0,4,0
2021-04-16,中国,CN,天津市,120000,西青区,120111,4,0,4,0
2021-04-16,中国,CN,天津市,120000,津南区,120112,2,0,2,0
2021-04-16,中国,CN,天津市,120000,北辰区,120113,7,0,7,0
2021-04-16,中国,CN,天津市,120000,武清区,120114,2,0,2,0
2021-04-16,中国,CN,天津市,120000,宝坻区,120115,60,0,58,2
2021-04-16,中国,CN,天津市,120000,滨海新区,120116,13,0,13,0
2021-04-16,中国,CN,天津市,120000,宁河区,120117,4,0,4,0
2021-04-16,中国,CN,天津市,120000,静海区,120118,0,0,0,0
2021-04-16,中国,CN,天津市,120000,蓟州,120225,0,0,0,0
2021-04-16,中国,CN,河北省,130000,,,1317,0,1310,7
2021-04-16,中国,CN,河北省,130000,境外输入,1300y0,36,0,36,0
2021-04-16,中国,CN,河北省,130000,石家庄市,130100,898,0,897,1
2021-04-16,中国,CN,河北省,130000,唐山市,130200,58,0,57,1
2021-04-16,中国,CN,河北省,130000,秦皇岛市,130300,10,0,9,1
2021-04-16,中国,CN,河北省,130000,邯郸市,130400,32,0,32,0
2021-04-16,中国,CN,河北省,130000,邢台市,130500,94,0,93,1
2021-04-16,中国,CN,河北省,130000,保定市,130600,34,0,34,0
2021-04-16,中国,CN,河北省,130000,雄县,130638,13,0,13,0
2021-04-16,中国,CN,河北省,130000,定州市,130682,2,0,2,0
2021-04-16,中国,CN,河北省,130000,张家口市,130700,43,0,43,0
2021-04-16,中国,CN,河北省,130000,承德市,130800,7,0,7,0
2021-04-16,中国,CN,河北省,130000,沧州市,130900,49,0,46,3
2021-04-16,中国,CN,河北省,130000,廊坊市,131000,33,0,33,0
2021-04-16,中国,CN,河北省,130000,衡水市,131100,8,0,8,0
2021-04-16,中国,CN,山西省,140000,,,249,0,240,0
2021-04-16,中国,CN,山西省,140000,境外输入,1400y0,111,0,102,0
2021-04-16,中国,CN,山西省,140000,太原市,140100,21,0,21,0
2021-04-16,中国,CN,山西省,140000,大同市,140200,12,0,12,0
2021-04-16,中国,CN,山西省,140000,阳泉市,140300,4,0,4,0
2021-04-16,中国,CN,山西省,140000,长治市,140400,8,0,8,0
2021-04-16,中国,CN,山西省,140000,晋城市,140500,10,0,10,0
2021-04-16,中国,CN,山西省,140000,朔州市,140600,8,0,8,0
2021-04-16,中国,CN,山西省,140000,晋中市,140700,41,0,41,0
2021-04-16,中国,CN,山西省,140000,运城市,140800,19,0,19,0
2021-04-16,中国,CN,山西省,140000,忻州市,140900,7,0,7,0
2021-04-16,中国,CN,山西省,140000,临汾市,141000,2,0,2,0
2021-04-16,中国,CN,山西省,140000,吕梁市,141100,6,0,6,0
2021-04-16,中国,CN,内蒙古自治区,150000,,,378,0,375,1
2021-04-16,中国,CN,内蒙古自治区,150000,境外输入,1500y0,273,0,271,0
2021-04-16,中国,CN,内蒙古自治区,150000,呼和浩特市,150100,7,0,7,0
2021-04-16,中国,CN,内蒙古自治区,150000,包头市,150200,11,0,11,0
2021-04-16,中国,CN,内蒙古自治区,150000,乌海市,150300,2,0,2,0
2021-04-16,中国,CN,内蒙古自治区,150000,赤峰市,150400,9,0,9,0
2021-04-16,中国,CN,内蒙古自治区,150000,通辽市,150500,7,0,7,0
2021-04-16,中国,CN,内蒙古自治区,150000,鄂尔多斯市,150600,11,0,11,0
2021-04-16,中国,CN,内蒙古自治区,150000,呼伦贝尔市,150700,37,0,37,0
2021-04-16,中国,CN,内蒙古自治区,150000,巴彦淖尔市,150800,8,0,7,1
2021-04-16,中国,CN,内蒙古自治区,150000,乌兰察布市,150900,3,0,3,0
2021-04-16,中国,CN,内蒙古自治区,150000,兴安盟,152200,1,0,1,0
2021-04-16,中国,CN,内蒙古自治区,150000,锡林郭勒盟,152500,9,0,9,0
2021-04-16,中国,CN,内蒙古自治区,150000,阿拉善盟,152900,0,0,0,0
