date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2021-01-14,荷属安的列斯,,,,,,4488,0,4096,19
2021-01-14,圣马丁,,,,,,1607,0,1469,27
2021-01-14,钻石公主号邮轮,,,,,,712,0,653,13
2021-01-14,安道尔,AD,,,,,8818,0,8070,87
2021-01-14,阿联酋,AE,,,,,239587,0,213149,723
2021-01-14,阿富汗,AF,,,,,53774,0,44850,2317
2021-01-14,安提瓜和巴布达,AG,,,,,176,0,152,5
2021-01-14,安圭拉,AI,,,,,15,0,13,0
2021-01-14,阿尔巴尼亚,AL,,,,,65334,0,38860,1256
2021-01-14,亚美尼亚,AM,,,,,163128,0,151246,2951
2021-01-14,安哥拉,AO,,,,,18425,0,15631,424
2021-01-14,阿根廷,AR,,,,,1757429,0,1536423,44983
2021-01-14,奥地利,AT,,,,,385750,0,359692,6868
2021-01-14,澳大利亚,AU,,,,,28647,0,25860,909
2021-01-14,阿鲁巴,AW,,,,,6228,0,5552,52
2021-01-14,阿塞拜疆,AZ,,,,,225820,0,212120,2957
2021-01-14,波黑,BA,,,,,116668,0,83662,4399
2021-01-14,巴巴多斯,BB,,,,,1007,0,465,7
2021-01-14,孟加拉国,BD,,,,,524910,0,469522,7833
2021-01-14,比利时,BE,,,,,667322,0,46417,20194
2021-01-14,布基纳法索,BF,,,,,8546,0,6119,93
2021-01-14,保加利亚,BG,,,,,210416,0,143642,8349
2021-01-14,巴林,BH,,,,,96470,0,93160,356
2021-01-14,布隆迪,BI,,,,,1062,0,773,2
2021-01-14,贝宁,BJ,,,,,3413,0,3222,46
2021-01-14,圣巴泰勒米,BL,,,,,206,0,172,1
2021-01-14,百慕大,BM,,,,,661,0,558,12
2021-01-14,文莱,BN,,,,,174,0,168,3
2021-01-14,玻利维亚,BO,,,,,176761,0,139672,9454
2021-01-14,巴西,BR,,,,,8257459,0,7277195,206009
2021-01-14,巴哈马,BS,,,,,8011,0,6351,175
2021-01-14,不丹,BT,,,,,833,0,504,1
2021-01-14,博茨瓦纳,BW,,,,,16768,0,13310,59
2021-01-14,白俄罗斯,BY,,,,,217696,0,200132,1544
2021-01-14,伯利兹,BZ,,,,,11419,0,10569,278
2021-01-14,加拿大,CA,,,,,681328,0,584652,17383
2021-01-14,刚果（金）,CD,,,,,20003,0,14767,626
2021-01-14,中非,CF,,,,,4973,0,4885,63
2021-01-14,刚果（布）,CG,,,,,7160,0,5846,112
2021-01-14,瑞士,CH,,,,,490358,0,317600,8521
2021-01-14,科特迪瓦,CI,,,,,24369,0,22856,140
2021-01-14,智利,CL,,,,,652525,0,611564,17204
2021-01-14,喀麦隆,CM,,,,,27336,0,24892,451
2021-01-14,中国,CN,,,,,98197,1,91738,4803
2021-01-14,中国,CN,北京市,110000,,,999,0,951,9
2021-01-14,中国,CN,北京市,110000,未公布来源,1100xx,6,0,730,9
2021-01-14,中国,CN,北京市,110000,外地来京,1100xy,26,0,2,0
2021-01-14,中国,CN,北京市,110000,境外输入,1100y0,206,0,194,0
2021-01-14,中国,CN,北京市,110000,东城区,110101,19,0,0,0
2021-01-14,中国,CN,北京市,110000,西城区,110102,59,0,2,0
2021-01-14,中国,CN,北京市,110000,朝阳区,110105,79,0,1,0
2021-01-14,中国,CN,北京市,110000,丰台区,110106,273,0,3,0
2021-01-14,中国,CN,北京市,110000,石景山区,110107,15,0,1,0
2021-01-14,中国,CN,北京市,110000,海淀区,110108,82,0,0,0
2021-01-14,中国,CN,北京市,110000,门头沟区,110109,5,0,0,0
2021-01-14,中国,CN,北京市,110000,房山区,110111,19,0,0,0
2021-01-14,中国,CN,北京市,110000,通州区,110112,20,0,0,0
2021-01-14,中国,CN,北京市,110000,顺义区,110113,40,0,1,0
2021-01-14,中国,CN,北京市,110000,昌平区,110114,30,0,1,0
2021-01-14,中国,CN,北京市,110000,大兴区,110115,104,0,16,0
2021-01-14,中国,CN,北京市,110000,怀柔区,110116,8,0,0,0
2021-01-14,中国,CN,北京市,110000,平谷区,110117,0,0,0,0
2021-01-14,中国,CN,北京市,110000,密云区,110118,7,0,0,0
2021-01-14,中国,CN,北京市,110000,延庆区,110119,1,0,0,0
2021-01-14,中国,CN,天津市,120000,,,324,0,305,3
2021-01-14,中国,CN,天津市,120000,外地来津,1200xy,6,0,6,0
2021-01-14,中国,CN,天津市,120000,境外输入,1200y0,177,0,161,0
2021-01-14,中国,CN,天津市,120000,和平区,120101,6,0,6,0
2021-01-14,中国,CN,天津市,120000,河东区,120102,15,0,14,1
2021-01-14,中国,CN,天津市,120000,河西区,120103,4,0,4,0
2021-01-14,中国,CN,天津市,120000,南开区,120104,6,0,6,0
2021-01-14,中国,CN,天津市,120000,河北区,120105,12,0,12,0
2021-01-14,中国,CN,天津市,120000,红桥区,120106,2,0,2,0
2021-01-14,中国,CN,天津市,120000,东丽区,120110,4,0,4,0
2021-01-14,中国,CN,天津市,120000,西青区,120111,4,0,4,0
2021-01-14,中国,CN,天津市,120000,津南区,120112,2,0,2,0
2021-01-14,中国,CN,天津市,120000,北辰区,120113,7,0,7,0
