date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2021-01-09,荷属安的列斯,,,,,,4422,0,3520,18
2021-01-09,圣马丁,,,,,,1531,0,1394,27
2021-01-09,钻石公主号邮轮,,,,,,712,0,653,13
2021-01-09,安道尔,AD,,,,,8489,0,7724,84
2021-01-09,阿联酋,AE,,,,,224704,0,201396,697
2021-01-09,阿富汗,AF,,,,,53400,0,43440,2264
2021-01-09,安提瓜和巴布达,AG,,,,,167,0,150,5
2021-01-09,安圭拉,AI,,,,,15,0,13,0
2021-01-09,阿尔巴尼亚,AL,,,,,62378,0,36971,1230
2021-01-09,亚美尼亚,AM,,,,,161415,0,147961,2908
2021-01-09,安哥拉,AO,,,,,18066,0,12712,415
2021-01-09,阿根廷,AR,,,,,1690006,0,1484794,44122
2021-01-09,奥地利,AT,,,,,376793,0,349215,6641
2021-01-09,澳大利亚,AU,,,,,28571,0,25817,909
2021-01-09,阿鲁巴,AW,,,,,5977,0,5389,50
2021-01-09,阿塞拜疆,AZ,,,,,223417,0,205406,2869
2021-01-09,波黑,BA,,,,,114920,0,80868,4285
2021-01-09,巴巴多斯,BB,,,,,780,0,335,7
2021-01-09,孟加拉国,BD,,,,,520690,0,465279,7734
2021-01-09,比利时,BE,,,,,658655,0,45744,19936
2021-01-09,布基纳法索,BF,,,,,7713,0,5533,89
2021-01-09,保加利亚,BG,,,,,208012,0,134022,8078
2021-01-09,巴林,BH,,,,,95030,0,91875,354
2021-01-09,布隆迪,BI,,,,,885,0,773,2
2021-01-09,贝宁,BJ,,,,,3304,0,3185,44
2021-01-09,圣巴泰勒米,BL,,,,,206,0,172,1
2021-01-09,百慕大,BM,,,,,641,0,538,12
2021-01-09,文莱,BN,,,,,173,0,149,3
2021-01-09,玻利维亚,BO,,,,,168891,0,136266,9304
2021-01-09,巴西,BR,,,,,8013708,0,7096931,201460
2021-01-09,巴哈马,BS,,,,,7969,0,6313,175
2021-01-09,不丹,BT,,,,,771,0,465,1
2021-01-09,博茨瓦纳,BW,,,,,16050,0,12927,48
2021-01-09,白俄罗斯,BY,,,,,208601,0,190966,1498
2021-01-09,伯利兹,BZ,,,,,11202,0,10362,271
2021-01-09,加拿大,CA,,,,,642548,0,544311,16665
2021-01-09,刚果（金）,CD,,,,,18969,0,14743,611
2021-01-09,中非,CF,,,,,4969,0,4885,63
2021-01-09,刚果（布）,CG,,,,,7127,0,5846,108
2021-01-09,瑞士,CH,,,,,477983,0,317600,8230
2021-01-09,科特迪瓦,CI,,,,,23254,0,22325,139
2021-01-09,智利,CL,,,,,633381,0,595799,16974
2021-01-09,喀麦隆,CM,,,,,26848,0,24892,448
2021-01-09,中国,CN,,,,,97387,1,91262,4796
2021-01-09,中国,CN,北京市,110000,,,995,0,948,9
2021-01-09,中国,CN,北京市,110000,未公布来源,1100xx,6,0,728,9
2021-01-09,中国,CN,北京市,110000,外地来京,1100xy,26,0,2,0
2021-01-09,中国,CN,北京市,110000,境外输入,1100y0,205,0,194,0
2021-01-09,中国,CN,北京市,110000,东城区,110101,19,0,0,0
2021-01-09,中国,CN,北京市,110000,西城区,110102,59,0,2,0
2021-01-09,中国,CN,北京市,110000,朝阳区,110105,79,0,1,0
2021-01-09,中国,CN,北京市,110000,丰台区,110106,273,0,3,0
2021-01-09,中国,CN,北京市,110000,石景山区,110107,15,0,1,0
2021-01-09,中国,CN,北京市,110000,海淀区,110108,82,0,0,0
2021-01-09,中国,CN,北京市,110000,门头沟区,110109,5,0,0,0
2021-01-09,中国,CN,北京市,110000,房山区,110111,19,0,0,0
2021-01-09,中国,CN,北京市,110000,通州区,110112,20,0,0,0
2021-01-09,中国,CN,北京市,110000,顺义区,110113,37,0,0,0
2021-01-09,中国,CN,北京市,110000,昌平区,110114,30,0,1,0
2021-01-09,中国,CN,北京市,110000,大兴区,110115,104,0,16,0
2021-01-09,中国,CN,北京市,110000,怀柔区,110116,8,0,0,0
2021-01-09,中国,CN,北京市,110000,平谷区,110117,0,0,0,0
2021-01-09,中国,CN,北京市,110000,密云区,110118,7,0,0,0
2021-01-09,中国,CN,北京市,110000,延庆区,110119,1,0,0,0
2021-01-09,中国,CN,天津市,120000,,,316,0,303,3
2021-01-09,中国,CN,天津市,120000,外地来津,1200xy,6,0,6,0
2021-01-09,中国,CN,天津市,120000,境外输入,1200y0,169,0,159,0
2021-01-09,中国,CN,天津市,120000,和平区,120101,6,0,6,0
2021-01-09,中国,CN,天津市,120000,河东区,120102,15,0,14,1
2021-01-09,中国,CN,天津市,120000,河西区,120103,4,0,4,0
2021-01-09,中国,CN,天津市,120000,南开区,120104,6,0,6,0
2021-01-09,中国,CN,天津市,120000,河北区,120105,12,0,12,0
2021-01-09,中国,CN,天津市,120000,红桥区,120106,2,0,2,0
2021-01-09,中国,CN,天津市,120000,东丽区,120110,4,0,4,0
2021-01-09,中国,CN,天津市,120000,西青区,120111,4,0,4,0
2021-01-09,中国,CN,天津市,120000,津南区,120112,2,0,2,0
2021-01-09,中国,CN,天津市,120000,北辰区,120113,7,0,7,0
2021-01-09,中国,CN,天津市,120000,武清区,120114,2,0,2,0
