date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2021-03-21,荷属安的列斯,,,,,,5839,0,4816,23
2021-03-21,圣马丁,,,,,,2101,0,2055,27
2021-03-21,钻石公主号邮轮,,,,,,712,0,653,13
2021-03-21,安道尔,AD,,,,,11481,0,10952,113
2021-03-21,阿联酋,AE,,,,,438638,0,420736,1433
2021-03-21,阿富汗,AF,,,,,56103,0,49681,2463
2021-03-21,安提瓜和巴布达,AG,,,,,1033,0,685,28
2021-03-21,安圭拉,AI,,,,,22,0,20,0
2021-03-21,阿尔巴尼亚,AL,,,,,120541,0,84625,2133
2021-03-21,亚美尼亚,AM,,,,,183127,0,167977,3332
2021-03-21,安哥拉,AO,,,,,21696,0,20068,526
2021-03-21,阿根廷,AR,,,,,2241739,0,2023664,54517
2021-03-21,奥地利,AT,,,,,511440,0,470684,9052
2021-03-21,澳大利亚,AU,,,,,29191,0,26239,909
2021-03-21,阿鲁巴,AW,,,,,8731,0,8222,82
2021-03-21,阿塞拜疆,AZ,,,,,245490,0,232534,3339
2021-03-21,波黑,BA,,,,,151337,0,123653,5773
2021-03-21,巴巴多斯,BB,,,,,3533,0,3302,39
2021-03-21,孟加拉国,BD,,,,,568706,0,520418,8668
2021-03-21,比利时,BE,,,,,827941,0,55308,22650
2021-03-21,布基纳法索,BF,,,,,12516,0,12029,145
2021-03-21,保加利亚,BG,,,,,302480,0,234237,11966
2021-03-21,巴林,BH,,,,,135326,0,127806,498
2021-03-21,布隆迪,BI,,,,,2563,0,773,3
2021-03-21,贝宁,BJ,,,,,6818,0,5552,90
2021-03-21,圣巴泰勒米,BL,,,,,775,0,462,1
2021-03-21,百慕大,BM,,,,,773,0,709,12
2021-03-21,文莱,BN,,,,,205,0,188,3
2021-03-21,玻利维亚,BO,,,,,263808,0,210736,12041
2021-03-21,巴西,BR,,,,,11950459,0,10419393,292856
2021-03-21,巴哈马,BS,,,,,8800,0,7676,186
2021-03-21,不丹,BT,,,,,869,0,867,1
2021-03-21,博茨瓦纳,BW,,,,,35493,0,31128,458
2021-03-21,白俄罗斯,BY,,,,,309293,0,300096,2148
2021-03-21,伯利兹,BZ,,,,,12400,0,12026,316
2021-03-21,加拿大,CA,,,,,930516,0,873590,22643
2021-03-21,刚果（金）,CD,,,,,27468,0,24892,726
2021-03-21,中非,CF,,,,,5075,0,4938,64
2021-03-21,刚果（布）,CG,,,,,9564,0,7514,134
2021-03-21,瑞士,CH,,,,,580609,0,534217,10203
2021-03-21,科特迪瓦,CI,,,,,39913,0,36279,217
2021-03-21,智利,CL,,,,,925089,0,865413,22180
2021-03-21,喀麦隆,CM,,,,,40622,0,35261,601
2021-03-21,中国,CN,,,,,102532,4,97185,4849
2021-03-21,中国,CN,北京市,110000,,,1049,0,1037,9
2021-03-21,中国,CN,北京市,110000,未公布来源,1100xx,6,0,815,9
2021-03-21,中国,CN,北京市,110000,外地来京,1100xy,26,0,2,0
2021-03-21,中国,CN,北京市,110000,境外输入,1100y0,221,0,195,0
2021-03-21,中国,CN,北京市,110000,东城区,110101,19,0,0,0
2021-03-21,中国,CN,北京市,110000,西城区,110102,59,0,2,0
2021-03-21,中国,CN,北京市,110000,朝阳区,110105,79,0,1,0
2021-03-21,中国,CN,北京市,110000,丰台区,110106,273,0,3,0
2021-03-21,中国,CN,北京市,110000,石景山区,110107,15,0,1,0
2021-03-21,中国,CN,北京市,110000,海淀区,110108,82,0,0,0
2021-03-21,中国,CN,北京市,110000,门头沟区,110109,5,0,0,0
2021-03-21,中国,CN,北京市,110000,房山区,110111,19,0,0,0
2021-03-21,中国,CN,北京市,110000,通州区,110112,20,0,0,0
2021-03-21,中国,CN,北京市,110000,顺义区,110113,45,0,1,0
2021-03-21,中国,CN,北京市,110000,昌平区,110114,30,0,1,0
2021-03-21,中国,CN,北京市,110000,大兴区,110115,134,0,16,0
2021-03-21,中国,CN,北京市,110000,怀柔区,110116,8,0,0,0
2021-03-21,中国,CN,北京市,110000,平谷区,110117,0,0,0,0
2021-03-21,中国,CN,北京市,110000,密云区,110118,7,0,0,0
2021-03-21,中国,CN,北京市,110000,延庆区,110119,1,0,0,0
2021-03-21,中国,CN,天津市,120000,,,370,0,347,3
2021-03-21,中国,CN,天津市,120000,外地来津,1200xy,6,0,6,0
2021-03-21,中国,CN,天津市,120000,境外输入,1200y0,223,0,203,0
2021-03-21,中国,CN,天津市,120000,和平区,120101,6,0,6,0
2021-03-21,中国,CN,天津市,120000,河东区,120102,15,0,14,1
2021-03-21,中国,CN,天津市,120000,河西区,120103,4,0,4,0
2021-03-21,中国,CN,天津市,120000,南开区,120104,6,0,6,0
2021-03-21,中国,CN,天津市,120000,河北区,120105,12,0,12,0
2021-03-21,中国,CN,天津市,120000,红桥区,120106,2,0,2,0
2021-03-21,中国,CN,天津市,120000,东丽区,120110,4,0,4,0
2021-03-21,中国,CN,天津市,120000,西青区,120111,4,0,4,0
2021-03-21,中国,CN,天津市,120000,津南区,120112,2,0,2,0
2021-03-21,中国,CN,天津市,120000,北辰区,120113,7,0,7,0
2021-03-21,中国,CN,天津市,120000,武清区,120114,2,0,2,0
2021-03-21,中国,CN,天津市,120000,宝坻区,120115,60,0,58,2
2021-03-21,中国,CN,天津市,120000,滨海新区,120116,13,0,13,0
2021-03-21,中国,CN,天津市,120000,宁河区,120117,4,0,4,0
2021-03-21,中国,CN,天津市,120000,静海区,120118,0,0,0,0
2021-03-21,中国,CN,天津市,120000,蓟州,120225,0,0,0,0
2021-03-21,中国,CN,河北省,130000,,,1317,0,1310,7
2021-03-21,中国,CN,河北省,130000,境外输入,1300y0,36,0,36,0
2021-03-21,中国,CN,河北省,130000,石家庄市,130100,898,0,897,1
2021-03-21,中国,CN,河北省,130000,唐山市,130200,58,0,57,1
2021-03-21,中国,CN,河北省,130000,秦皇岛市,130300,10,0,9,1
2021-03-21,中国,CN,河北省,130000,邯郸市,130400,32,0,32,0
2021-03-21,中国,CN,河北省,130000,邢台市,130500,94,0,93,1
2021-03-21,中国,CN,河北省,130000,保定市,130600,34,0,34,0
2021-03-21,中国,CN,河北省,130000,雄县,130638,13,0,13,0
2021-03-21,中国,CN,河北省,130000,定州市,130682,2,0,2,0
2021-03-21,中国,CN,河北省,130000,张家口市,130700,43,0,43,0
2021-03-21,中国,CN,河北省,130000,承德市,130800,7,0,7,0
2021-03-21,中国,CN,河北省,130000,沧州市,130900,49,0,46,3
2021-03-21,中国,CN,河北省,130000,廊坊市,131000,33,0,33,0
2021-03-21,中国,CN,河北省,130000,衡水市,131100,8,0,8,0
2021-03-21,中国,CN,山西省,140000,,,241,0,240,0
2021-03-21,中国,CN,山西省,140000,境外输入,1400y0,103,0,102,0
2021-03-21,中国,CN,山西省,140000,太原市,140100,21,0,21,0
2021-03-21,中国,CN,山西省,140000,大同市,140200,12,0,12,0
2021-03-21,中国,CN,山西省,140000,阳泉市,140300,4,0,4,0
2021-03-21,中国,CN,山西省,140000,长治市,140400,8,0,8,0
2021-03-21,中国,CN,山西省,140000,晋城市,140500,10,0,10,0
2021-03-21,中国,CN,山西省,140000,朔州市,140600,8,0,8,0
2021-03-21,中国,CN,山西省,140000,晋中市,140700,41,0,41,0
2021-03-21,中国,CN,山西省,140000,运城市,140800,19,0,19,0
2021-03-21,中国,CN,山西省,140000,忻州市,140900,7,0,7,0
2021-03-21,中国,CN,山西省,140000,临汾市,141000,2,0,2,0
2021-03-21,中国,CN,山西省,140000,吕梁市,141100,6,0,6,0
2021-03-21,中国,CN,内蒙古自治区,150000,,,370,0,366,1
2021-03-21,中国,CN,内蒙古自治区,150000,境外输入,1500y0,265,0,262,0
2021-03-21,中国,CN,内蒙古自治区,150000,呼和浩特市,150100,7,0,7,0
2021-03-21,中国,CN,内蒙古自治区,150000,包头市,150200,11,0,11,0
2021-03-21,中国,CN,内蒙古自治区,150000,乌海市,150300,2,0,2,0
2021-03-21,中国,CN,内蒙古自治区,150000,赤峰市,150400,9,0,9,0
2021-03-21,中国,CN,内蒙古自治区,150000,通辽市,150500,7,0,7,0
