date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2021-05-26,荷属安的列斯,,,,,,12271,0,12104,122
2021-05-26,圣马丁,,,,,,2394,0,2282,28
2021-05-26,钻石公主号邮轮,,,,,,712,0,653,13
2021-05-26,安道尔,AD,,,,,13671,0,13381,127
2021-05-26,阿联酋,AE,,,,,561048,0,540886,1661
2021-05-26,阿富汗,AF,,,,,68366,0,56711,2869
2021-05-26,安提瓜和巴布达,AG,,,,,1258,0,1200,42
2021-05-26,安圭拉,AI,,,,,109,0,107,0
2021-05-26,阿尔巴尼亚,AL,,,,,132244,0,128978,2447
2021-05-26,亚美尼亚,AM,,,,,222269,0,211957,4411
2021-05-26,安哥拉,AO,,,,,33338,0,27467,742
2021-05-26,阿根廷,AR,,,,,3622135,0,3181288,75588
2021-05-26,奥地利,AT,,,,,642583,0,625453,10566
2021-05-26,澳大利亚,AU,,,,,30046,0,29037,910
2021-05-26,阿鲁巴,AW,,,,,10951,0,10767,107
2021-05-26,阿塞拜疆,AZ,,,,,333097,0,322273,4885
2021-05-26,波黑,BA,,,,,203658,0,173487,9184
2021-05-26,巴巴多斯,BB,,,,,4004,0,3922,47
2021-05-26,孟加拉国,BD,,,,,793693,0,733866,12458
2021-05-26,比利时,BE,,,,,1050677,0,947199,24873
2021-05-26,布基纳法索,BF,,,,,13419,0,13243,166
2021-05-26,保加利亚,BG,,,,,417526,0,377318,17617
2021-05-26,巴林,BH,,,,,226416,0,199713,882
2021-05-26,布隆迪,BI,,,,,4592,0,773,6
2021-05-26,贝宁,BJ,,,,,8058,0,7893,101
2021-05-26,圣巴泰勒米,BL,,,,,1005,0,462,1
2021-05-26,百慕大,BM,,,,,2491,0,2423,32
2021-05-26,文莱,BN,,,,,240,0,228,3
2021-05-26,玻利维亚,BO,,,,,355349,0,285170,14124
2021-05-26,巴西,BR,,,,,16275440,0,14733987,454623
2021-05-26,巴哈马,BS,,,,,11597,0,10398,225
2021-05-26,不丹,BT,,,,,1464,0,1186,1
2021-05-26,博茨瓦纳,BW,,,,,52865,0,49641,809
2021-05-26,白俄罗斯,BY,,,,,388987,0,379265,2801
2021-05-26,伯利兹,BZ,,,,,12784,0,12371,323
2021-05-26,加拿大,CA,,,,,1368106,0,1297960,25361
2021-05-26,刚果（金）,CD,,,,,31248,0,27624,780
2021-05-26,中非,CF,,,,,7083,0,6665,97
2021-05-26,刚果（布）,CG,,,,,11658,0,8208,153
2021-05-26,瑞士,CH,,,,,691119,0,641078,10789
2021-05-26,科特迪瓦,CI,,,,,47085,0,46504,301
2021-05-26,智利,CL,,,,,1344618,0,1277019,28624
2021-05-26,喀麦隆,CM,,,,,77982,0,72926,1270
2021-05-26,中国,CN,,,,,109016,2,98818,4892
2021-05-26,中国,CN,北京市,110000,,,1059,0,1046,9
2021-05-26,中国,CN,北京市,110000,未公布来源,1100xx,6,0,822,9
2021-05-26,中国,CN,北京市,110000,外地来京,1100xy,26,0,2,0
2021-05-26,中国,CN,北京市,110000,境外输入,1100y0,231,0,197,0
2021-05-26,中国,CN,北京市,110000,东城区,110101,19,0,0,0
2021-05-26,中国,CN,北京市,110000,西城区,110102,59,0,2,0
2021-05-26,中国,CN,北京市,110000,朝阳区,110105,79,0,1,0
2021-05-26,中国,CN,北京市,110000,丰台区,110106,273,0,3,0
2021-05-26,中国,CN,北京市,110000,石景山区,110107,15,0,1,0
2021-05-26,中国,CN,北京市,110000,海淀区,110108,82,0,0,0
2021-05-26,中国,CN,北京市,110000,门头沟区,110109,5,0,0,0
2021-05-26,中国,CN,北京市,110000,房山区,110111,19,0,0,0
2021-05-26,中国,CN,北京市,110000,通州区,110112,20,0,0,0
2021-05-26,中国,CN,北京市,110000,顺义区,110113,45,0,1,0
2021-05-26,中国,CN,北京市,110000,昌平区,110114,30,0,1,0
2021-05-26,中国,CN,北京市,110000,大兴区,110115,134,0,16,0
2021-05-26,中国,CN,北京市,110000,怀柔区,110116,8,0,0,0
2021-05-26,中国,CN,北京市,110000,平谷区,110117,0,0,0,0
2021-05-26,中国,CN,北京市,110000,密云区,110118,7,0,0,0
2021-05-26,中国,CN,北京市,110000,延庆区,110119,1,0,0,0
2021-05-26,中国,CN,天津市,120000,,,393,0,379,3
2021-05-26,中国,CN,天津市,120000,外地来津,1200xy,6,0,6,0
2021-05-26,中国,CN,天津市,120000,境外输入,1200y0,246,0,235,0
2021-05-26,中国,CN,天津市,120000,和平区,120101,6,0,6,0
2021-05-26,中国,CN,天津市,120000,河东区,120102,15,0,14,1
2021-05-26,中国,CN,天津市,120000,河西区,120103,4,0,4,0
2021-05-26,中国,CN,天津市,120000,南开区,120104,6,0,6,0
2021-05-26,中国,CN,天津市,120000,河北区,120105,12,0,12,0
2021-05-26,中国,CN,天津市,120000,红桥区,120106,2,0,2,0
2021-05-26,中国,CN,天津市,120000,东丽区,120110,4,0,4,0
2021-05-26,中国,CN,天津市,120000,西青区,120111,4,0,4,0
2021-05-26,中国,CN,天津市,120000,津南区,120112,2,0,2,0
2021-05-26,中国,CN,天津市,120000,北辰区,120113,7,0,7,0
2021-05-26,中国,CN,天津市,120000,武清区,120114,2,0,2,0
2021-05-26,中国,CN,天津市,120000,宝坻区,120115,60,0,58,2
2021-05-26,中国,CN,天津市,120000,滨海新区,120116,13,0,13,0
2021-05-26,中国,CN,天津市,120000,宁河区,120117,4,0,4,0
2021-05-26,中国,CN,天津市,120000,静海区,120118,0,0,0,0
2021-05-26,中国,CN,天津市,120000,蓟州,120225,0,0,0,0
2021-05-26,中国,CN,河北省,130000,,,1317,0,1310,7
2021-05-26,中国,CN,河北省,130000,境外输入,1300y0,36,0,36,0
2021-05-26,中国,CN,河北省,130000,石家庄市,130100,898,0,897,1
2021-05-26,中国,CN,河北省,130000,唐山市,130200,58,0,57,1
2021-05-26,中国,CN,河北省,130000,秦皇岛市,130300,10,0,9,1
2021-05-26,中国,CN,河北省,130000,邯郸市,130400,32,0,32,0
2021-05-26,中国,CN,河北省,130000,邢台市,130500,94,0,93,1
2021-05-26,中国,CN,河北省,130000,保定市,130600,34,0,34,0
2021-05-26,中国,CN,河北省,130000,雄县,130638,13,0,13,0
2021-05-26,中国,CN,河北省,130000,定州市,130682,2,0,2,0
2021-05-26,中国,CN,河北省,130000,张家口市,130700,43,0,43,0
2021-05-26,中国,CN,河北省,130000,承德市,130800,7,0,7,0
2021-05-26,中国,CN,河北省,130000,沧州市,130900,49,0,46,3
2021-05-26,中国,CN,河北省,130000,廊坊市,131000,33,0,33,0
2021-05-26,中国,CN,河北省,130000,衡水市,131100,8,0,8,0
2021-05-26,中国,CN,山西省,140000,,,253,0,247,0
