date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2021-04-22,荷属安的列斯,,,,,,11983,0,9820,95
2021-04-22,圣马丁,,,,,,2212,0,2161,27
2021-04-22,钻石公主号邮轮,,,,,,712,0,653,13
2021-04-22,安道尔,AD,,,,,12942,0,12375,123
2021-04-22,阿联酋,AE,,,,,504872,0,486920,1565
2021-04-22,阿富汗,AF,,,,,58542,0,52348,2565
2021-04-22,安提瓜和巴布达,AG,,,,,1217,0,995,31
2021-04-22,安圭拉,AI,,,,,29,0,25,0
2021-04-22,阿尔巴尼亚,AL,,,,,130114,0,103582,2364
2021-04-22,亚美尼亚,AM,,,,,211399,0,191158,3969
2021-04-22,安哥拉,AO,,,,,25051,0,22901,572
2021-04-22,阿根廷,AR,,,,,2796768,0,2449793,60620
2021-04-22,奥地利,AT,,,,,602494,0,565513,10026
2021-04-22,澳大利亚,AU,,,,,29588,0,26458,910
2021-04-22,阿鲁巴,AW,,,,,10469,0,10024,95
2021-04-22,阿塞拜疆,AZ,,,,,307980,0,272575,4274
2021-04-22,波黑,BA,,,,,194371,0,152007,8164
2021-04-22,巴巴多斯,BB,,,,,3797,0,3704,44
2021-04-22,孟加拉国,BD,,,,,736074,0,642449,10781
2021-04-22,比利时,BE,,,,,960169,0,60320,23867
2021-04-22,布基纳法索,BF,,,,,13167,0,12812,155
2021-04-22,保加利亚,BG,,,,,392913,0,318208,15618
2021-04-22,巴林,BH,,,,,168201,0,156981,614
2021-04-22,布隆迪,BI,,,,,3732,0,773,6
2021-04-22,贝宁,BJ,,,,,7720,0,7510,97
2021-04-22,圣巴泰勒米,BL,,,,,934,0,462,1
2021-04-22,百慕大,BM,,,,,2261,0,1394,22
2021-04-22,文莱,BN,,,,,223,0,210,3
2021-04-22,玻利维亚,BO,,,,,293061,0,241563,12731
2021-04-22,巴西,BR,,,,,14172139,0,12673785,383757
2021-04-22,巴哈马,BS,,,,,9868,0,9140,194
2021-04-22,不丹,BT,,,,,992,0,906,1
2021-04-22,博茨瓦纳,BW,,,,,45855,0,41338,691
2021-04-22,白俄罗斯,BY,,,,,348486,0,338927,2463
2021-04-22,伯利兹,BZ,,,,,12585,0,12164,318
2021-04-22,加拿大,CA,,,,,1153977,0,1044554,23816
2021-04-22,刚果（金）,CD,,,,,29350,0,26135,752
2021-04-22,中非,CF,,,,,6175,0,5112,85
2021-04-22,刚果（布）,CG,,,,,10084,0,8208,139
2021-04-22,瑞士,CH,,,,,644396,0,575624,10555
2021-04-22,科特迪瓦,CI,,,,,45715,0,45283,277
2021-04-22,智利,CL,,,,,1148320,0,1081117,25532
2021-04-22,喀麦隆,CM,,,,,64809,0,57821,939
2021-04-22,中国,CN,,,,,103410,3,98019,4856
2021-04-22,中国,CN,北京市,110000,,,1057,0,1038,9
2021-04-22,中国,CN,北京市,110000,未公布来源,1100xx,6,0,816,9
2021-04-22,中国,CN,北京市,110000,外地来京,1100xy,26,0,2,0
2021-04-22,中国,CN,北京市,110000,境外输入,1100y0,229,0,195,0
2021-04-22,中国,CN,北京市,110000,东城区,110101,19,0,0,0
2021-04-22,中国,CN,北京市,110000,西城区,110102,59,0,2,0
2021-04-22,中国,CN,北京市,110000,朝阳区,110105,79,0,1,0
2021-04-22,中国,CN,北京市,110000,丰台区,110106,273,0,3,0
2021-04-22,中国,CN,北京市,110000,石景山区,110107,15,0,1,0
2021-04-22,中国,CN,北京市,110000,海淀区,110108,82,0,0,0
2021-04-22,中国,CN,北京市,110000,门头沟区,110109,5,0,0,0
2021-04-22,中国,CN,北京市,110000,房山区,110111,19,0,0,0
2021-04-22,中国,CN,北京市,110000,通州区,110112,20,0,0,0
2021-04-22,中国,CN,北京市,110000,顺义区,110113,45,0,1,0
2021-04-22,中国,CN,北京市,110000,昌平区,110114,30,0,1,0
2021-04-22,中国,CN,北京市,110000,大兴区,110115,134,0,16,0
2021-04-22,中国,CN,北京市,110000,怀柔区,110116,8,0,0,0
2021-04-22,中国,CN,北京市,110000,平谷区,110117,0,0,0,0
2021-04-22,中国,CN,北京市,110000,密云区,110118,7,0,0,0
2021-04-22,中国,CN,北京市,110000,延庆区,110119,1,0,0,0
2021-04-22,中国,CN,天津市,120000,,,383,0,372,3
2021-04-22,中国,CN,天津市,120000,外地来津,1200xy,6,0,6,0
2021-04-22,中国,CN,天津市,120000,境外输入,1200y0,236,0,228,0
2021-04-22,中国,CN,天津市,120000,和平区,120101,6,0,6,0
2021-04-22,中国,CN,天津市,120000,河东区,120102,15,0,14,1
2021-04-22,中国,CN,天津市,120000,河西区,120103,4,0,4,0
2021-04-22,中国,CN,天津市,120000,南开区,120104,6,0,6,0
2021-04-22,中国,CN,天津市,120000,河北区,120105,12,0,12,0
2021-04-22,中国,CN,天津市,120000,红桥区,120106,2,0,2,0
2021-04-22,中国,CN,天津市,120000,东丽区,120110,4,0,4,0
2021-04-22,中国,CN,天津市,120000,西青区,120111,4,0,4,0
2021-04-22,中国,CN,天津市,120000,津南区,120112,2,0,2,0
2021-04-22,中国,CN,天津市,120000,北辰区,120113,7,0,7,0
2021-04-22,中国,CN,天津市,120000,武清区,120114,2,0,2,0
2021-04-22,中国,CN,天津市,120000,宝坻区,120115,60,0,58,2
2021-04-22,中国,CN,天津市,120000,滨海新区,120116,13,0,13,0
2021-04-22,中国,CN,天津市,120000,宁河区,120117,4,0,4,0
2021-04-22,中国,CN,天津市,120000,静海区,120118,0,0,0,0
2021-04-22,中国,CN,天津市,120000,蓟州,120225,0,0,0,0
2021-04-22,中国,CN,河北省,130000,,,1317,0,1310,7
2021-04-22,中国,CN,河北省,130000,境外输入,1300y0,36,0,36,0
2021-04-22,中国,CN,河北省,130000,石家庄市,130100,898,0,897,1
2021-04-22,中国,CN,河北省,130000,唐山市,130200,58,0,57,1
2021-04-22,中国,CN,河北省,130000,秦皇岛市,130300,10,0,9,1
2021-04-22,中国,CN,河北省,130000,邯郸市,130400,32,0,32,0
2021-04-22,中国,CN,河北省,130000,邢台市,130500,94,0,93,1
2021-04-22,中国,CN,河北省,130000,保定市,130600,34,0,34,0
2021-04-22,中国,CN,河北省,130000,雄县,130638,13,0,13,0
2021-04-22,中国,CN,河北省,130000,定州市,130682,2,0,2,0
2021-04-22,中国,CN,河北省,130000,张家口市,130700,43,0,43,0
2021-04-22,中国,CN,河北省,130000,承德市,130800,7,0,7,0
2021-04-22,中国,CN,河北省,130000,沧州市,130900,49,0,46,3
2021-04-22,中国,CN,河北省,130000,廊坊市,131000,33,0,33,0
2021-04-22,中国,CN,河北省,130000,衡水市,131100,8,0,8,0
2021-04-22,中国,CN,山西省,140000,,,249,0,242,0
2021-04-22,中国,CN,山西省,140000,境外输入,1400y0,111,0,104,0
2021-04-22,中国,CN,山西省,140000,太原市,140100,21,0,21,0
2021-04-22,中国,CN,山西省,140000,大同市,140200,12,0,12,0
2021-04-22,中国,CN,山西省,140000,阳泉市,140300,4,0,4,0
2021-04-22,中国,CN,山西省,140000,长治市,140400,8,0,8,0
2021-04-22,中国,CN,山西省,140000,晋城市,140500,10,0,10,0
2021-04-22,中国,CN,山西省,140000,朔州市,140600,8,0,8,0
2021-04-22,中国,CN,山西省,140000,晋中市,140700,41,0,41,0
2021-04-22,中国,CN,山西省,140000,运城市,140800,19,0,19,0
2021-04-22,中国,CN,山西省,140000,忻州市,140900,7,0,7,0
2021-04-22,中国,CN,山西省,140000,临汾市,141000,2,0,2,0
2021-04-22,中国,CN,山西省,140000,吕梁市,141100,6,0,6,0
2021-04-22,中国,CN,内蒙古自治区,150000,,,379,0,376,1
2021-04-22,中国,CN,内蒙古自治区,150000,境外输入,1500y0,274,0,272,0
2021-04-22,中国,CN,内蒙古自治区,150000,呼和浩特市,150100,7,0,7,0
2021-04-22,中国,CN,内蒙古自治区,150000,包头市,150200,11,0,11,0
2021-04-22,中国,CN,内蒙古自治区,150000,乌海市,150300,2,0,2,0
2021-04-22,中国,CN,内蒙古自治区,150000,赤峰市,150400,9,0,9,0
