date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2021-03-03,荷属安的列斯,,,,,,4736,0,4651,22
2021-03-03,圣马丁,,,,,,2060,0,2004,27
2021-03-03,钻石公主号邮轮,,,,,,712,0,653,13
2021-03-03,安道尔,AD,,,,,10908,0,10501,110
2021-03-03,阿联酋,AE,,,,,396771,0,383998,1253
2021-03-03,阿富汗,AF,,,,,55770,0,49347,2446
2021-03-03,安提瓜和巴布达,AG,,,,,769,0,307,14
2021-03-03,安圭拉,AI,,,,,18,0,18,0
2021-03-03,阿尔巴尼亚,AL,,,,,108823,0,71173,1835
2021-03-03,亚美尼亚,AM,,,,,172456,0,163738,3200
2021-03-03,安哥拉,AO,,,,,20882,0,19410,510
2021-03-03,阿根廷,AR,,,,,2118676,0,1916936,52192
2021-03-03,奥地利,AT,,,,,462769,0,433873,8605
2021-03-03,澳大利亚,AU,,,,,28992,0,26183,909
2021-03-03,阿鲁巴,AW,,,,,7938,0,7695,74
2021-03-03,阿塞拜疆,AZ,,,,,235014,0,228982,3225
2021-03-03,波黑,BA,,,,,133088,0,116821,5145
2021-03-03,巴巴多斯,BB,,,,,3140,0,2552,36
2021-03-03,孟加拉国,BD,,,,,547316,0,498391,8423
2021-03-03,比利时,BE,,,,,774344,0,52637,22141
2021-03-03,布基纳法索,BF,,,,,12047,0,11635,143
2021-03-03,保加利亚,BG,,,,,252029,0,208411,10391
2021-03-03,巴林,BH,,,,,123531,0,116487,453
2021-03-03,布隆迪,BI,,,,,2224,0,773,3
2021-03-03,贝宁,BJ,,,,,5434,0,4248,70
2021-03-03,圣巴泰勒米,BL,,,,,573,0,462,1
2021-03-03,百慕大,BM,,,,,713,0,682,12
2021-03-03,文莱,BN,,,,,187,0,181,3
2021-03-03,玻利维亚,BO,,,,,250557,0,194370,11703
2021-03-03,巴西,BR,,,,,10647845,0,9527173,257562
2021-03-03,巴哈马,BS,,,,,8519,0,7309,179
2021-03-03,不丹,BT,,,,,867,0,865,1
2021-03-03,博茨瓦纳,BW,,,,,30727,0,24884,332
2021-03-03,白俄罗斯,BY,,,,,289136,0,279450,1993
2021-03-03,伯利兹,BZ,,,,,12320,0,11870,315
2021-03-03,加拿大,CA,,,,,872747,0,820450,22045
2021-03-03,刚果（金）,CD,,,,,26050,0,20466,711
2021-03-03,中非,CF,,,,,5004,0,4920,63
2021-03-03,刚果（布）,CG,,,,,8820,0,7019,128
2021-03-03,瑞士,CH,,,,,558622,0,511437,10005
2021-03-03,科特迪瓦,CI,,,,,32929,0,31866,193
2021-03-03,智利,CL,,,,,832512,0,787700,20684
2021-03-03,喀麦隆,CM,,,,,35714,0,32594,551
2021-03-03,中国,CN,,,,,101971,2,96644,4845
2021-03-03,中国,CN,北京市,110000,,,1049,0,1026,9
2021-03-03,中国,CN,北京市,110000,未公布来源,1100xx,6,0,805,9
2021-03-03,中国,CN,北京市,110000,外地来京,1100xy,26,0,2,0
2021-03-03,中国,CN,北京市,110000,境外输入,1100y0,221,0,194,0
2021-03-03,中国,CN,北京市,110000,东城区,110101,19,0,0,0
2021-03-03,中国,CN,北京市,110000,西城区,110102,59,0,2,0
2021-03-03,中国,CN,北京市,110000,朝阳区,110105,79,0,1,0
2021-03-03,中国,CN,北京市,110000,丰台区,110106,273,0,3,0
2021-03-03,中国,CN,北京市,110000,石景山区,110107,15,0,1,0
2021-03-03,中国,CN,北京市,110000,海淀区,110108,82,0,0,0
2021-03-03,中国,CN,北京市,110000,门头沟区,110109,5,0,0,0
2021-03-03,中国,CN,北京市,110000,房山区,110111,19,0,0,0
2021-03-03,中国,CN,北京市,110000,通州区,110112,20,0,0,0
2021-03-03,中国,CN,北京市,110000,顺义区,110113,45,0,1,0
2021-03-03,中国,CN,北京市,110000,昌平区,110114,30,0,1,0
2021-03-03,中国,CN,北京市,110000,大兴区,110115,134,0,16,0
2021-03-03,中国,CN,北京市,110000,怀柔区,110116,8,0,0,0
2021-03-03,中国,CN,北京市,110000,平谷区,110117,0,0,0,0
2021-03-03,中国,CN,北京市,110000,密云区,110118,7,0,0,0
