date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2021-06-04,荷属安的列斯,,,,,,12276,0,12132,122
2021-06-04,圣马丁,,,,,,2433,0,2334,28
2021-06-04,钻石公主号邮轮,,,,,,712,0,653,13
2021-06-04,安道尔,AD,,,,,13752,0,13527,127
2021-06-04,阿联酋,AE,,,,,579009,0,558584,1691
2021-06-04,阿富汗,AF,,,,,77938,0,58144,3097
2021-06-04,安提瓜和巴布达,AG,,,,,1262,0,1213,42
2021-06-04,安圭拉,AI,,,,,109,0,109,0
2021-06-04,阿尔巴尼亚,AL,,,,,132360,0,129566,2451
2021-06-04,亚美尼亚,AM,,,,,223050,0,214059,4452
2021-06-04,安哥拉,AO,,,,,35140,0,28646,784
2021-06-04,阿根廷,AR,,,,,3884447,0,3438437,79873
2021-06-04,奥地利,AT,,,,,646167,0,631138,10631
2021-06-04,澳大利亚,AU,,,,,30150,0,29118,910
2021-06-04,阿鲁巴,AW,,,,,11018,0,10857,107
2021-06-04,阿塞拜疆,AZ,,,,,334539,0,326269,4933
2021-06-04,波黑,BA,,,,,204304,0,176286,9374
2021-06-04,巴巴多斯,BB,,,,,4026,0,3922,47
2021-06-04,孟加拉国,BD,,,,,807867,0,747758,12758
2021-06-04,比利时,BE,,,,,1066957,0,970607,24995
2021-06-04,布基纳法索,BF,,,,,13446,0,13260,167
2021-06-04,保加利亚,BG,,,,,419180,0,385271,17792
2021-06-04,巴林,BH,,,,,246658,0,219108,1050
2021-06-04,布隆迪,BI,,,,,4844,0,773,6
2021-06-04,贝宁,BJ,,,,,8082,0,7893,102
2021-06-04,圣巴泰勒米,BL,,,,,1005,0,462,1
2021-06-04,百慕大,BM,,,,,2494,0,2444,33
2021-06-04,文莱,BN,,,,,244,0,231,3
2021-06-04,玻利维亚,BO,,,,,380457,0,301160,14832
2021-06-04,巴西,BR,,,,,16803472,0,15228983,469784
2021-06-04,巴哈马,BS,,,,,11930,0,10932,232
2021-06-04,不丹,BT,,,,,1669,0,1327,1
2021-06-04,博茨瓦纳,BW,,,,,56217,0,52675,866
2021-06-04,白俄罗斯,BY,,,,,396869,0,388632,2882
2021-06-04,伯利兹,BZ,,,,,12840,0,12434,325
2021-06-04,加拿大,CA,,,,,1387445,0,1334011,25644
2021-06-04,刚果（金）,CD,,,,,32545,0,27727,789
2021-06-04,中非,CF,,,,,7091,0,6859,98
2021-06-04,刚果（布）,CG,,,,,11845,0,10591,154
2021-06-04,瑞士,CH,,,,,697292,0,656591,10828
2021-06-04,科特迪瓦,CI,,,,,47389,0,46847,306
2021-06-04,智利,CL,,,,,1403101,0,1327643,29598
2021-06-04,喀麦隆,CM,,,,,78929,0,73974,1275
2021-06-04,中国,CN,,,,,113564,2,98952,5033
2021-06-04,中国,CN,北京市,110000,,,1063,0,1046,9
2021-06-04,中国,CN,北京市,110000,未公布来源,1100xx,6,0,822,9
2021-06-04,中国,CN,北京市,110000,外地来京,1100xy,26,0,2,0
2021-06-04,中国,CN,北京市,110000,境外输入,1100y0,235,0,197,0
2021-06-04,中国,CN,北京市,110000,东城区,110101,19,0,0,0
2021-06-04,中国,CN,北京市,110000,西城区,110102,59,0,2,0
2021-06-04,中国,CN,北京市,110000,朝阳区,110105,79,0,1,0
2021-06-04,中国,CN,北京市,110000,丰台区,110106,273,0,3,0
2021-06-04,中国,CN,北京市,110000,石景山区,110107,15,0,1,0
2021-06-04,中国,CN,北京市,110000,海淀区,110108,82,0,0,0
2021-06-04,中国,CN,北京市,110000,门头沟区,110109,5,0,0,0
2021-06-04,中国,CN,北京市,110000,房山区,110111,19,0,0,0
2021-06-04,中国,CN,北京市,110000,通州区,110112,20,0,0,0
2021-06-04,中国,CN,北京市,110000,顺义区,110113,45,0,1,0
2021-06-04,中国,CN,北京市,110000,昌平区,110114,30,0,1,0
2021-06-04,中国,CN,北京市,110000,大兴区,110115,134,0,16,0
2021-06-04,中国,CN,北京市,110000,怀柔区,110116,8,0,0,0
2021-06-04,中国,CN,北京市,110000,平谷区,110117,0,0,0,0
2021-06-04,中国,CN,北京市,110000,密云区,110118,7,0,0,0
2021-06-04,中国,CN,北京市,110000,延庆区,110119,1,0,0,0
2021-06-04,中国,CN,天津市,120000,,,393,0,385,3
2021-06-04,中国,CN,天津市,120000,外地来津,1200xy,6,0,6,0
2021-06-04,中国,CN,天津市,120000,境外输入,1200y0,246,0,241,0
2021-06-04,中国,CN,天津市,120000,和平区,120101,6,0,6,0
2021-06-04,中国,CN,天津市,120000,河东区,120102,15,0,14,1
2021-06-04,中国,CN,天津市,120000,河西区,120103,4,0,4,0
2021-06-04,中国,CN,天津市,120000,南开区,120104,6,0,6,0
2021-06-04,中国,CN,天津市,120000,河北区,120105,12,0,12,0
2021-06-04,中国,CN,天津市,120000,红桥区,120106,2,0,2,0
2021-06-04,中国,CN,天津市,120000,东丽区,120110,4,0,4,0
2021-06-04,中国,CN,天津市,120000,西青区,120111,4,0,4,0
2021-06-04,中国,CN,天津市,120000,津南区,120112,2,0,2,0
2021-06-04,中国,CN,天津市,120000,北辰区,120113,7,0,7,0
2021-06-04,中国,CN,天津市,120000,武清区,120114,2,0,2,0
2021-06-04,中国,CN,天津市,120000,宝坻区,120115,60,0,58,2
2021-06-04,中国,CN,天津市,120000,滨海新区,120116,13,0,13,0
2021-06-04,中国,CN,天津市,120000,宁河区,120117,4,0,4,0
2021-06-04,中国,CN,天津市,120000,静海区,120118,0,0,0,0
2021-06-04,中国,CN,天津市,120000,蓟州,120225,0,0,0,0
2021-06-04,中国,CN,河北省,130000,,,1317,0,1310,7
2021-06-04,中国,CN,河北省,130000,境外输入,1300y0,36,0,36,0
2021-06-04,中国,CN,河北省,130000,石家庄市,130100,898,0,897,1
2021-06-04,中国,CN,河北省,130000,唐山市,130200,58,0,57,1
2021-06-04,中国,CN,河北省,130000,秦皇岛市,130300,10,0,9,1
2021-06-04,中国,CN,河北省,130000,邯郸市,130400,32,0,32,0
2021-06-04,中国,CN,河北省,130000,邢台市,130500,94,0,93,1
2021-06-04,中国,CN,河北省,130000,保定市,130600,34,0,34,0
2021-06-04,中国,CN,河北省,130000,雄县,130638,13,0,13,0
2021-06-04,中国,CN,河北省,130000,定州市,130682,2,0,2,0
2021-06-04,中国,CN,河北省,130000,张家口市,130700,43,0,43,0
2021-06-04,中国,CN,河北省,130000,承德市,130800,7,0,7,0
2021-06-04,中国,CN,河北省,130000,沧州市,130900,49,0,46,3
2021-06-04,中国,CN,河北省,130000,廊坊市,131000,33,0,33,0
2021-06-04,中国,CN,河北省,130000,衡水市,131100,8,0,8,0
2021-06-04,中国,CN,山西省,140000,,,253,0,250,0
2021-06-04,中国,CN,山西省,140000,境外输入,1400y0,115,0,112,0
2021-06-04,中国,CN,山西省,140000,太原市,140100,21,0,21,0
2021-06-04,中国,CN,山西省,140000,大同市,140200,12,0,12,0
2021-06-04,中国,CN,山西省,140000,阳泉市,140300,4,0,4,0
2021-06-04,中国,CN,山西省,140000,长治市,140400,8,0,8,0
2021-06-04,中国,CN,山西省,140000,晋城市,140500,10,0,10,0
2021-06-04,中国,CN,山西省,140000,朔州市,140600,8,0,8,0
2021-06-04,中国,CN,山西省,140000,晋中市,140700,41,0,41,0
2021-06-04,中国,CN,山西省,140000,运城市,140800,19,0,19,0
2021-06-04,中国,CN,山西省,140000,忻州市,140900,7,0,7,0
2021-06-04,中国,CN,山西省,140000,临汾市,141000,2,0,2,0
2021-06-04,中国,CN,山西省,140000,吕梁市,141100,6,0,6,0
2021-06-04,中国,CN,内蒙古自治区,150000,,,388,0,383,1
2021-06-04,中国,CN,内蒙古自治区,150000,境外输入,1500y0,283,0,279,0
2021-06-04,中国,CN,内蒙古自治区,150000,呼和浩特市,150100,7,0,7,0
2021-06-04,中国,CN,内蒙古自治区,150000,包头市,150200,11,0,11,0
2021-06-04,中国,CN,内蒙古自治区,150000,乌海市,150300,2,0,2,0
2021-06-04,中国,CN,内蒙古自治区,150000,赤峰市,150400,9,0,9,0
2021-06-04,中国,CN,内蒙古自治区,150000,通辽市,150500,7,0,7,0
2021-06-04,中国,CN,内蒙古自治区,150000,鄂尔多斯市,150600,11,0,11,0
2021-06-04,中国,CN,内蒙古自治区,150000,呼伦贝尔市,150700,37,0,37,0
2021-06-04,中国,CN,内蒙古自治区,150000,巴彦淖尔市,150800,8,0,7,1
2021-06-04,中国,CN,内蒙古自治区,150000,乌兰察布市,150900,3,0,3,0
2021-06-04,中国,CN,内蒙古自治区,150000,兴安盟,152200,1,0,1,0
2021-06-04,中国,CN,内蒙古自治区,150000,锡林郭勒盟,152500,9,0,9,0
2021-06-04,中国,CN,内蒙古自治区,150000,阿拉善盟,152900,0,0,0,0
2021-06-04,中国,CN,辽宁省,210000,,,425,0,417,2
2021-06-04,中国,CN,辽宁省,210000,境外输入,2100y0,100,0,97,0
2021-06-04,中国,CN,辽宁省,210000,沈阳市,210100,74,0,74,0
2021-06-04,中国,CN,辽宁省,210000,大连市,210200,161,0,161,0
2021-06-04,中国,CN,辽宁省,210000,鞍山市,210300,4,0,4,0
2021-06-04,中国,CN,辽宁省,210000,抚顺市,210400,1,0,1,0
2021-06-04,中国,CN,辽宁省,210000,本溪市,210500,3,0,3,0
2021-06-04,中国,CN,辽宁省,210000,丹东市,210600,11,0,11,0
2021-06-04,中国,CN,辽宁省,210000,锦州市,210700,12,0,12,0
2021-06-04,中国,CN,辽宁省,210000,营口市,210800,11,0,8,0
2021-06-04,中国,CN,辽宁省,210000,阜新市,210900,8,0,8,0
2021-06-04,中国,CN,辽宁省,210000,辽阳市,211000,3,0,3,0
2021-06-04,中国,CN,辽宁省,210000,盘锦市,211100,11,0,11,0
2021-06-04,中国,CN,辽宁省,210000,铁岭市,211200,8,0,8,0
2021-06-04,中国,CN,辽宁省,210000,朝阳市,211300,6,0,5,1
2021-06-04,中国,CN,辽宁省,210000,葫芦岛市,211400,12,0,11,1
2021-06-04,中国,CN,吉林省,220000,,,573,0,570,3
2021-06-04,中国,CN,吉林省,220000,境外输入,2200y0,19,0,19,0
2021-06-04,中国,CN,吉林省,220000,长春市,220100,150,0,150,0
2021-06-04,中国,CN,吉林省,220000,吉林市,220200,48,0,47,1
2021-06-04,中国,CN,吉林省,220000,四平市,220300,17,0,16,1
2021-06-04,中国,CN,吉林省,220000,公主岭市,220381,6,0,6,0
2021-06-04,中国,CN,吉林省,220000,辽源市,220400,7,0,7,0
2021-06-04,中国,CN,吉林省,220000,通化市,220500,313,0,312,1
