date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2021-02-27,荷属安的列斯,,,,,,4708,0,4624,22
2021-02-27,圣马丁,,,,,,2051,0,1983,27
2021-02-27,钻石公主号邮轮,,,,,,712,0,653,13
2021-02-27,安道尔,AD,,,,,10822,0,10394,110
2021-02-27,阿联酋,AE,,,,,385160,0,377537,1198
2021-02-27,阿富汗,AF,,,,,55707,0,49285,2443
2021-02-27,安提瓜和巴布达,AG,,,,,701,0,271,14
2021-02-27,安圭拉,AI,,,,,18,0,18,0
2021-02-27,阿尔巴尼亚,AL,,,,,105229,0,68007,1756
2021-02-27,亚美尼亚,AM,,,,,171510,0,163165,3183
2021-02-27,安哥拉,AO,,,,,20759,0,19307,504
2021-02-27,阿根廷,AR,,,,,2098728,0,1892834,51887
2021-02-27,奥地利,AT,,,,,454860,0,427257,8515
2021-02-27,澳大利亚,AU,,,,,28958,0,26164,909
2021-02-27,阿鲁巴,AW,,,,,7849,0,7526,71
2021-02-27,阿塞拜疆,AZ,,,,,233989,0,228479,3213
2021-02-27,波黑,BA,,,,,130979,0,115847,5071
2021-02-27,巴巴多斯,BB,,,,,2994,0,2270,33
2021-02-27,孟加拉国,BD,,,,,545424,0,495498,8395
2021-02-27,比利时,BE,,,,,763885,0,52091,22006
2021-02-27,布基纳法索,BF,,,,,11914,0,11340,142
2021-02-27,保加利亚,BG,,,,,245627,0,203494,10128
2021-02-27,巴林,BH,,,,,121127,0,113799,442
2021-02-27,布隆迪,BI,,,,,2143,0,773,3
2021-02-27,贝宁,BJ,,,,,5434,0,4248,70
2021-02-27,圣巴泰勒米,BL,,,,,573,0,462,1
2021-02-27,百慕大,BM,,,,,705,0,682,12
2021-02-27,文莱,BN,,,,,185,0,178,3
2021-02-27,玻利维亚,BO,,,,,246822,0,191081,11577
2021-02-27,巴西,BR,,,,,10455630,0,9355974,252835
2021-02-27,巴哈马,BS,,,,,8496,0,7274,179
2021-02-27,不丹,BT,,,,,867,0,862,1
2021-02-27,博茨瓦纳,BW,,,,,28371,0,23244,310
2021-02-27,白俄罗斯,BY,,,,,284500,0,274743,1957
2021-02-27,伯利兹,BZ,,,,,12280,0,11824,315
2021-02-27,加拿大,CA,,,,,860307,0,808082,21904
2021-02-27,刚果（金）,CD,,,,,25691,0,18286,707
2021-02-27,中非,CF,,,,,5004,0,4920,63
2021-02-27,刚果（布）,CG,,,,,8820,0,7019,128
2021-02-27,瑞士,CH,,,,,554932,0,507856,9961
2021-02-27,科特迪瓦,CI,,,,,32478,0,31431,190
2021-02-27,智利,CL,,,,,816929,0,772951,20400
2021-02-27,喀麦隆,CM,,,,,35714,0,32594,551
2021-02-27,中国,CN,,,,,101836,2,96467,4843
2021-02-27,中国,CN,北京市,110000,,,1047,0,1022,9
2021-02-27,中国,CN,北京市,110000,未公布来源,1100xx,6,0,801,9
2021-02-27,中国,CN,北京市,110000,外地来京,1100xy,26,0,2,0
2021-02-27,中国,CN,北京市,110000,境外输入,1100y0,219,0,194,0
2021-02-27,中国,CN,北京市,110000,东城区,110101,19,0,0,0
2021-02-27,中国,CN,北京市,110000,西城区,110102,59,0,2,0
2021-02-27,中国,CN,北京市,110000,朝阳区,110105,79,0,1,0
2021-02-27,中国,CN,北京市,110000,丰台区,110106,273,0,3,0
2021-02-27,中国,CN,北京市,110000,石景山区,110107,15,0,1,0
2021-02-27,中国,CN,北京市,110000,海淀区,110108,82,0,0,0
2021-02-27,中国,CN,北京市,110000,门头沟区,110109,5,0,0,0
2021-02-27,中国,CN,北京市,110000,房山区,110111,19,0,0,0
2021-02-27,中国,CN,北京市,110000,通州区,110112,20,0,0,0
2021-02-27,中国,CN,北京市,110000,顺义区,110113,45,0,1,0
2021-02-27,中国,CN,北京市,110000,昌平区,110114,30,0,1,0
2021-02-27,中国,CN,北京市,110000,大兴区,110115,134,0,16,0
2021-02-27,中国,CN,北京市,110000,怀柔区,110116,8,0,0,0
2021-02-27,中国,CN,北京市,110000,平谷区,110117,0,0,0,0
2021-02-27,中国,CN,北京市,110000,密云区,110118,7,0,0,0
2021-02-27,中国,CN,北京市,110000,延庆区,110119,1,0,0,0
2021-02-27,中国,CN,天津市,120000,,,354,0,337,3
2021-02-27,中国,CN,天津市,120000,外地来津,1200xy,6,0,6,0
2021-02-27,中国,CN,天津市,120000,境外输入,1200y0,207,0,193,0
2021-02-27,中国,CN,天津市,120000,和平区,120101,6,0,6,0
2021-02-27,中国,CN,天津市,120000,河东区,120102,15,0,14,1
2021-02-27,中国,CN,天津市,120000,河西区,120103,4,0,4,0
2021-02-27,中国,CN,天津市,120000,南开区,120104,6,0,6,0
2021-02-27,中国,CN,天津市,120000,河北区,120105,12,0,12,0
2021-02-27,中国,CN,天津市,120000,红桥区,120106,2,0,2,0
2021-02-27,中国,CN,天津市,120000,东丽区,120110,4,0,4,0
2021-02-27,中国,CN,天津市,120000,西青区,120111,4,0,4,0
2021-02-27,中国,CN,天津市,120000,津南区,120112,2,0,2,0
2021-02-27,中国,CN,天津市,120000,北辰区,120113,7,0,7,0
2021-02-27,中国,CN,天津市,120000,武清区,120114,2,0,2,0
2021-02-27,中国,CN,天津市,120000,宝坻区,120115,60,0,58,2
2021-02-27,中国,CN,天津市,120000,滨海新区,120116,13,0,13,0
2021-02-27,中国,CN,天津市,120000,宁河区,120117,4,0,4,0
2021-02-27,中国,CN,天津市,120000,静海区,120118,0,0,0,0
2021-02-27,中国,CN,天津市,120000,蓟州,120225,0,0,0,0
2021-02-27,中国,CN,河北省,130000,,,1317,0,1272,7
2021-02-27,中国,CN,河北省,130000,未公布来源,1300xx,0,0,100,0
2021-02-27,中国,CN,河北省,130000,境外输入,1300y0,36,0,36,0
2021-02-27,中国,CN,河北省,130000,石家庄市,130100,898,0,763,1
2021-02-27,中国,CN,河北省,130000,唐山市,130200,58,0,57,1
2021-02-27,中国,CN,河北省,130000,秦皇岛市,130300,10,0,9,1
2021-02-27,中国,CN,河北省,130000,邯郸市,130400,32,0,32,0
2021-02-27,中国,CN,河北省,130000,邢台市,130500,94,0,90,1
2021-02-27,中国,CN,河北省,130000,保定市,130600,34,0,34,0
