date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2021-03-29,荷属安的列斯,,,,,,7740,0,5159,33
2021-03-29,圣马丁,,,,,,2130,0,2073,27
2021-03-29,钻石公主号邮轮,,,,,,712,0,653,13
2021-03-29,安道尔,AD,,,,,11888,0,11244,115
2021-03-29,阿联酋,AE,,,,,457071,0,440731,1486
2021-03-29,阿富汗,AF,,,,,56384,0,50666,2476
2021-03-29,安提瓜和巴布达,AG,,,,,1136,0,820,28
2021-03-29,安圭拉,AI,,,,,22,0,20,0
2021-03-29,阿尔巴尼亚,AL,,,,,124419,0,90024,2216
2021-03-29,亚美尼亚,AM,,,,,190741,0,172096,3476
2021-03-29,安哥拉,AO,,,,,22132,0,20380,534
2021-03-29,阿根廷,AR,,,,,2308597,0,2079515,55449
2021-03-29,奥地利,AT,,,,,539541,0,494377,9275
2021-03-29,澳大利亚,AU,,,,,29273,0,26275,909
2021-03-29,阿鲁巴,AW,,,,,9294,0,8608,82
2021-03-29,阿塞拜疆,AZ,,,,,257330,0,236500,3513
2021-03-29,波黑,BA,,,,,165787,0,128980,6427
2021-03-29,巴巴多斯,BB,,,,,3629,0,3436,41
2021-03-29,孟加拉国,BD,,,,,600895,0,537718,8949
2021-03-29,比利时,BE,,,,,870757,0,56631,22897
2021-03-29,布基纳法索,BF,,,,,12692,0,12350,145
2021-03-29,保加利亚,BG,,,,,333250,0,252473,12913
2021-03-29,巴林,BH,,,,,142669,0,133753,515
2021-03-29,布隆迪,BI,,,,,2757,0,773,6
2021-03-29,贝宁,BJ,,,,,7100,0,6452,90
2021-03-29,圣巴泰勒米,BL,,,,,775,0,462,1
2021-03-29,百慕大,BM,,,,,1028,0,722,12
2021-03-29,文莱,BN,,,,,207,0,191,3
2021-03-29,玻利维亚,BO,,,,,269628,0,218503,12186
2021-03-29,巴西,BR,,,,,12573615,0,10912941,313866
2021-03-29,巴哈马,BS,,,,,9000,0,7841,188
2021-03-29,不丹,BT,,,,,872,0,867,1
2021-03-29,博茨瓦纳,BW,,,,,39848,0,36958,568
2021-03-29,白俄罗斯,BY,,,,,319599,0,310189,2227
2021-03-29,伯利兹,BZ,,,,,12415,0,12061,317
2021-03-29,加拿大,CA,,,,,971688,0,901751,22900
2021-03-29,刚果（金）,CD,,,,,28012,0,25398,739
2021-03-29,中非,CF,,,,,5088,0,4957,64
2021-03-29,刚果（布）,CG,,,,,9681,0,8208,135
2021-03-29,瑞士,CH,,,,,596790,0,544729,10305
2021-03-29,科特迪瓦,CI,,,,,43422,0,39295,239
2021-03-29,智利,CL,,,,,984484,0,918446,23070
2021-03-29,喀麦隆,CM,,,,,47669,0,35261,721
2021-03-29,中国,CN,,,,,102715,2,97483,4851
2021-03-29,中国,CN,北京市,110000,,,1049,0,1037,9
2021-03-29,中国,CN,北京市,110000,未公布来源,1100xx,6,0,815,9
2021-03-29,中国,CN,北京市,110000,外地来京,1100xy,26,0,2,0
2021-03-29,中国,CN,北京市,110000,境外输入,1100y0,221,0,195,0
2021-03-29,中国,CN,北京市,110000,东城区,110101,19,0,0,0
2021-03-29,中国,CN,北京市,110000,西城区,110102,59,0,2,0
2021-03-29,中国,CN,北京市,110000,朝阳区,110105,79,0,1,0
2021-03-29,中国,CN,北京市,110000,丰台区,110106,273,0,3,0
2021-03-29,中国,CN,北京市,110000,石景山区,110107,15,0,1,0
2021-03-29,中国,CN,北京市,110000,海淀区,110108,82,0,0,0
2021-03-29,中国,CN,北京市,110000,门头沟区,110109,5,0,0,0
2021-03-29,中国,CN,北京市,110000,房山区,110111,19,0,0,0
2021-03-29,中国,CN,北京市,110000,通州区,110112,20,0,0,0
2021-03-29,中国,CN,北京市,110000,顺义区,110113,45,0,1,0
2021-03-29,中国,CN,北京市,110000,昌平区,110114,30,0,1,0
2021-03-29,中国,CN,北京市,110000,大兴区,110115,134,0,16,0
2021-03-29,中国,CN,北京市,110000,怀柔区,110116,8,0,0,0
2021-03-29,中国,CN,北京市,110000,平谷区,110117,0,0,0,0
2021-03-29,中国,CN,北京市,110000,密云区,110118,7,0,0,0
2021-03-29,中国,CN,北京市,110000,延庆区,110119,1,0,0,0
2021-03-29,中国,CN,天津市,120000,,,373,0,355,3
2021-03-29,中国,CN,天津市,120000,外地来津,1200xy,6,0,6,0
2021-03-29,中国,CN,天津市,120000,境外输入,1200y0,226,0,211,0
2021-03-29,中国,CN,天津市,120000,和平区,120101,6,0,6,0
2021-03-29,中国,CN,天津市,120000,河东区,120102,15,0,14,1
2021-03-29,中国,CN,天津市,120000,河西区,120103,4,0,4,0
2021-03-29,中国,CN,天津市,120000,南开区,120104,6,0,6,0
2021-03-29,中国,CN,天津市,120000,河北区,120105,12,0,12,0
2021-03-29,中国,CN,天津市,120000,红桥区,120106,2,0,2,0
2021-03-29,中国,CN,天津市,120000,东丽区,120110,4,0,4,0
2021-03-29,中国,CN,天津市,120000,西青区,120111,4,0,4,0
2021-03-29,中国,CN,天津市,120000,津南区,120112,2,0,2,0
2021-03-29,中国,CN,天津市,120000,北辰区,120113,7,0,7,0
2021-03-29,中国,CN,天津市,120000,武清区,120114,2,0,2,0
2021-03-29,中国,CN,天津市,120000,宝坻区,120115,60,0,58,2
2021-03-29,中国,CN,天津市,120000,滨海新区,120116,13,0,13,0
2021-03-29,中国,CN,天津市,120000,宁河区,120117,4,0,4,0
2021-03-29,中国,CN,天津市,120000,静海区,120118,0,0,0,0
2021-03-29,中国,CN,天津市,120000,蓟州,120225,0,0,0,0
2021-03-29,中国,CN,河北省,130000,,,1317,0,1310,7
2021-03-29,中国,CN,河北省,130000,境外输入,1300y0,36,0,36,0
2021-03-29,中国,CN,河北省,130000,石家庄市,130100,898,0,897,1
2021-03-29,中国,CN,河北省,130000,唐山市,130200,58,0,57,1
2021-03-29,中国,CN,河北省,130000,秦皇岛市,130300,10,0,9,1
