date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2021-02-24,荷属安的列斯,,,,,,4694,0,4610,22
2021-02-24,圣马丁,,,,,,2042,0,1966,27
2021-02-24,钻石公主号邮轮,,,,,,712,0,653,13
2021-02-24,安道尔,AD,,,,,10712,0,10245,109
2021-02-24,阿联酋,AE,,,,,375535,0,366567,1145
2021-02-24,阿富汗,AF,,,,,55664,0,48967,2436
2021-02-24,安提瓜和巴布达,AG,,,,,614,0,222,14
2021-02-24,安圭拉,AI,,,,,18,0,18,0
2021-02-24,阿尔巴尼亚,AL,,,,,101285,0,64318,1681
2021-02-24,亚美尼亚,AM,,,,,170672,0,162329,3171
2021-02-24,安哥拉,AO,,,,,20548,0,19190,499
2021-02-24,阿根廷,AR,,,,,2069751,0,1872213,51359
2021-02-24,奥地利,AT,,,,,448371,0,423014,8434
2021-02-24,澳大利亚,AU,,,,,28937,0,26149,909
2021-02-24,阿鲁巴,AW,,,,,7692,0,7361,71
2021-02-24,阿塞拜疆,AZ,,,,,233424,0,228012,3204
2021-02-24,波黑,BA,,,,,128661,0,112879,5016
2021-02-24,巴巴多斯,BB,,,,,2791,0,2035,31
2021-02-24,孟加拉国,BD,,,,,544116,0,492887,8374
2021-02-24,比利时,BE,,,,,755594,0,51730,21923
2021-02-24,布基纳法索,BF,,,,,11847,0,11211,139
2021-02-24,保加利亚,BG,,,,,238591,0,201029,9933
2021-02-24,巴林,BH,,,,,118530,0,110827,429
2021-02-24,布隆迪,BI,,,,,2034,0,773,3
2021-02-24,贝宁,BJ,,,,,5434,0,4248,70
2021-02-24,圣巴泰勒米,BL,,,,,512,0,247,1
2021-02-24,百慕大,BM,,,,,699,0,679,12
2021-02-24,文莱,BN,,,,,185,0,178,3
2021-02-24,玻利维亚,BO,,,,,243176,0,186118,11470
2021-02-24,巴西,BR,,,,,10197531,0,9139215,247276
2021-02-24,巴哈马,BS,,,,,8471,0,7181,179
2021-02-24,不丹,BT,,,,,867,0,862,1
2021-02-24,博茨瓦纳,BW,,,,,27721,0,22773,300
2021-02-24,白俄罗斯,BY,,,,,280428,0,270289,1930
2021-02-24,伯利兹,BZ,,,,,12255,0,11787,314
2021-02-24,加拿大,CA,,,,,849517,0,796630,21723
