date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2021-01-03,荷属安的列斯,,,,,,4289,0,2950,16
2021-01-03,圣马丁,,,,,,1456,0,1331,27
2021-01-03,钻石公主号邮轮,,,,,,712,0,653,13
2021-01-03,安道尔,AD,,,,,8117,0,7463,84
2021-01-03,阿联酋,AE,,,,,211641,0,188100,674
2021-01-03,阿富汗,AF,,,,,52709,0,42291,2221
2021-01-03,安提瓜和巴布达,AG,,,,,159,0,148,5
2021-01-03,安圭拉,AI,,,,,13,0,12,0
2021-01-03,阿尔巴尼亚,AL,,,,,58316,0,33634,1181
2021-01-03,亚美尼亚,AM,,,,,159798,0,143640,2836
2021-01-03,安哥拉,AO,,,,,17568,0,11146,405
2021-01-03,阿根廷,AR,,,,,1629594,0,1426676,43319
2021-01-03,奥地利,AT,,,,,364302,0,336922,6275
2021-01-03,澳大利亚,AU,,,,,28470,0,25770,909
2021-01-03,阿鲁巴,AW,,,,,5509,0,5179,49
2021-01-03,阿塞拜疆,AZ,,,,,219462,0,191925,2703
2021-01-03,波黑,BA,,,,,112143,0,77682,4086
2021-01-03,巴巴多斯,BB,,,,,395,0,319,7
2021-01-03,孟加拉国,BD,,,,,515184,0,459620,7599
2021-01-03,比利时,BE,,,,,648289,0,44787,19581
2021-01-03,布基纳法索,BF,,,,,6828,0,5152,85
2021-01-03,保加利亚,BG,,,,,202540,0,120343,7604
2021-01-03,巴林,BH,,,,,92913,0,90369,352
2021-01-03,布隆迪,BI,,,,,822,0,687,2
2021-01-03,贝宁,BJ,,,,,3251,0,3061,44
2021-01-03,圣巴泰勒米,BL,,,,,190,0,172,1
2021-01-03,百慕大,BM,,,,,604,0,445,10
2021-01-03,文莱,BN,,,,,157,0,149,3
2021-01-03,玻利维亚,BO,,,,,160985,0,132510,9175
2021-01-03,巴西,BR,,,,,7700578,0,6756284,195441
2021-01-03,巴哈马,BS,,,,,7887,0,6239,171
2021-01-03,不丹,BT,,,,,710,0,450,0
2021-01-03,博茨瓦纳,BW,,,,,14805,0,12136,42
2021-01-03,白俄罗斯,BY,,,,,198125,0,181109,1442
2021-01-03,伯利兹,BZ,,,,,10776,0,9795,248
2021-01-03,加拿大,CA,,,,,582697,0,489819,15606
2021-01-03,刚果（金）,CD,,,,,17998,0,14716,595
2021-01-03,中非,CF,,,,,4963,0,1924,63
2021-01-03,刚果（布）,CG,,,,,7107,0,5846,108
2021-01-03,瑞士,CH,,,,,452296,0,317600,7725
2021-01-03,科特迪瓦,CI,,,,,22563,0,21981,138
2021-01-03,智利,CL,,,,,612564,0,579203,16660
2021-01-03,喀麦隆,CM,,,,,26848,0,24892,448
2021-01-03,中国,CN,,,,,96894,1,90788,4791
2021-01-03,中国,CN,北京市,110000,,,990,0,944,9
2021-01-03,中国,CN,北京市,110000,未公布来源,1100xx,6,0,724,9
2021-01-03,中国,CN,北京市,110000,外地来京,1100xy,26,0,2,0
2021-01-03,中国,CN,北京市,110000,境外输入,1100y0,205,0,194,0
2021-01-03,中国,CN,北京市,110000,东城区,110101,19,0,0,0
2021-01-03,中国,CN,北京市,110000,西城区,110102,59,0,2,0
2021-01-03,中国,CN,北京市,110000,朝阳区,110105,79,0,1,0
2021-01-03,中国,CN,北京市,110000,丰台区,110106,273,0,3,0
2021-01-03,中国,CN,北京市,110000,石景山区,110107,15,0,1,0
2021-01-03,中国,CN,北京市,110000,海淀区,110108,82,0,0,0
