date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2021-06-25,荷属安的列斯,,,,,,12322,0,12165,125
2021-06-25,圣马丁,,,,,,2594,0,2509,33
2021-06-25,钻石公主号邮轮,,,,,,712,0,653,13
2021-06-25,安道尔,AD,,,,,13877,0,13694,127
2021-06-25,阿联酋,AE,,,,,620309,0,599131,1775
2021-06-25,阿富汗,AF,,,,,111592,0,66799,4519
2021-06-25,安提瓜和巴布达,AG,,,,,1263,0,1221,42
2021-06-25,安圭拉,AI,,,,,109,0,109,0
2021-06-25,阿尔巴尼亚,AL,,,,,132499,0,129966,2455
2021-06-25,亚美尼亚,AM,,,,,224533,0,216312,4505
2021-06-25,安哥拉,AO,,,,,38091,0,32340,881
2021-06-25,阿根廷,AR,,,,,4350564,0,3967633,91438
2021-06-25,奥地利,AT,,,,,649922,0,636923,10697
2021-06-25,澳大利亚,AU,,,,,30404,0,29307,910
2021-06-25,阿鲁巴,AW,,,,,11125,0,10983,107
2021-06-25,阿塞拜疆,AZ,,,,,335676,0,329870,4965
2021-06-25,波黑,BA,,,,,204936,0,181199,9653
2021-06-25,巴巴多斯,BB,,,,,4052,0,3992,47
2021-06-25,孟加拉国,BD,,,,,872935,0,794783,13868
2021-06-25,比利时,BE,,,,,1081061,0,1021987,25149
2021-06-25,布基纳法索,BF,,,,,13474,0,13295,168
2021-06-25,保加利亚,BG,,,,,421401,0,393948,18022
2021-06-25,巴林,BH,,,,,264405,0,257757,1334
2021-06-25,布隆迪,BI,,,,,5300,0,773,8
2021-06-25,贝宁,BJ,,,,,8170,0,8000,104
2021-06-25,圣巴泰勒米,BL,,,,,1005,0,462,1
2021-06-25,百慕大,BM,,,,,2504,0,2461,33
2021-06-25,文莱,BN,,,,,256,0,245,3
2021-06-25,玻利维亚,BO,,,,,426748,0,346879,16329
2021-06-25,巴西,BR,,,,,18243483,0,16511701,509282
2021-06-25,巴哈马,BS,,,,,12407,0,11393,244
2021-06-25,不丹,BT,,,,,2006,0,1737,1
2021-06-25,博茨瓦纳,BW,,,,,67492,0,61341,1095
2021-06-25,白俄罗斯,BY,,,,,413139,0,405909,3082
2021-06-25,伯利兹,BZ,,,,,13104,0,12595,329
2021-06-25,加拿大,CA,,,,,1411634,0,1376094,26191
2021-06-25,刚果（金）,CD,,,,,38936,0,28115,896
2021-06-25,中非,CF,,,,,7139,0,6859,98
2021-06-25,刚果（布）,CG,,,,,12404,0,11211,164
2021-06-25,瑞士,CH,,,,,702398,0,679259,10878
2021-06-25,科特迪瓦,CI,,,,,48058,0,47511,309
2021-06-25,智利,CL,,,,,1531872,0,1468137,31797
2021-06-25,喀麦隆,CM,,,,,80487,0,78224,1320
2021-06-25,中国,CN,,,,,118120,9,107882,5456
2021-06-25,中国,CN,北京市,110000,,,1076,0,1051,9
2021-06-25,中国,CN,北京市,110000,未公布来源,1100xx,6,0,823,9
2021-06-25,中国,CN,北京市,110000,外地来京,1100xy,26,0,2,0
2021-06-25,中国,CN,北京市,110000,境外输入,1100y0,248,0,201,0
2021-06-25,中国,CN,北京市,110000,东城区,110101,19,0,0,0
2021-06-25,中国,CN,北京市,110000,西城区,110102,59,0,2,0
2021-06-25,中国,CN,北京市,110000,朝阳区,110105,79,0,1,0
2021-06-25,中国,CN,北京市,110000,丰台区,110106,273,0,3,0
2021-06-25,中国,CN,北京市,110000,石景山区,110107,15,0,1,0
2021-06-25,中国,CN,北京市,110000,海淀区,110108,82,0,0,0
2021-06-25,中国,CN,北京市,110000,门头沟区,110109,5,0,0,0
2021-06-25,中国,CN,北京市,110000,房山区,110111,19,0,0,0
2021-06-25,中国,CN,北京市,110000,通州区,110112,20,0,0,0
2021-06-25,中国,CN,北京市,110000,顺义区,110113,45,0,1,0
2021-06-25,中国,CN,北京市,110000,昌平区,110114,30,0,1,0
2021-06-25,中国,CN,北京市,110000,大兴区,110115,134,0,16,0
2021-06-25,中国,CN,北京市,110000,怀柔区,110116,8,0,0,0
2021-06-25,中国,CN,北京市,110000,平谷区,110117,0,0,0,0
2021-06-25,中国,CN,北京市,110000,密云区,110118,7,0,0,0
2021-06-25,中国,CN,北京市,110000,延庆区,110119,1,0,0,0
2021-06-25,中国,CN,天津市,120000,,,400,0,386,3
2021-06-25,中国,CN,天津市,120000,外地来津,1200xy,6,0,6,0
2021-06-25,中国,CN,天津市,120000,境外输入,1200y0,253,0,242,0
2021-06-25,中国,CN,天津市,120000,和平区,120101,6,0,6,0
2021-06-25,中国,CN,天津市,120000,河东区,120102,15,0,14,1
2021-06-25,中国,CN,天津市,120000,河西区,120103,4,0,4,0
2021-06-25,中国,CN,天津市,120000,南开区,120104,6,0,6,0
2021-06-25,中国,CN,天津市,120000,河北区,120105,12,0,12,0
2021-06-25,中国,CN,天津市,120000,红桥区,120106,2,0,2,0
2021-06-25,中国,CN,天津市,120000,东丽区,120110,4,0,4,0
2021-06-25,中国,CN,天津市,120000,西青区,120111,4,0,4,0
2021-06-25,中国,CN,天津市,120000,津南区,120112,2,0,2,0
2021-06-25,中国,CN,天津市,120000,北辰区,120113,7,0,7,0
2021-06-25,中国,CN,天津市,120000,武清区,120114,2,0,2,0
2021-06-25,中国,CN,天津市,120000,宝坻区,120115,60,0,58,2
2021-06-25,中国,CN,天津市,120000,滨海新区,120116,13,0,13,0
2021-06-25,中国,CN,天津市,120000,宁河区,120117,4,0,4,0
2021-06-25,中国,CN,天津市,120000,静海区,120118,0,0,0,0
2021-06-25,中国,CN,天津市,120000,蓟州,120225,0,0,0,0
2021-06-25,中国,CN,河北省,130000,,,1317,0,1310,7
2021-06-25,中国,CN,河北省,130000,境外输入,1300y0,36,0,36,0
2021-06-25,中国,CN,河北省,130000,石家庄市,130100,898,0,897,1
2021-06-25,中国,CN,河北省,130000,唐山市,130200,58,0,57,1
2021-06-25,中国,CN,河北省,130000,秦皇岛市,130300,10,0,9,1
2021-06-25,中国,CN,河北省,130000,邯郸市,130400,32,0,32,0
2021-06-25,中国,CN,河北省,130000,邢台市,130500,94,0,93,1
2021-06-25,中国,CN,河北省,130000,保定市,130600,34,0,34,0
2021-06-25,中国,CN,河北省,130000,雄县,130638,13,0,13,0
2021-06-25,中国,CN,河北省,130000,定州市,130682,2,0,2,0
